Animal,testnum,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
60,2,4,21J_LD2_57_58_59_60_2024-05-28 15-46-48.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,1,"(1800, 3600)",0.134369795,0.865630205,689.5293016,70.26513149
4,2,4,21J_LD2_01_02_03_04_2024-05-28 11-45-17.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,2,"(3600, 5400)",0.124930594,0.878400888,671.098854,68.38701286
8,2,4,21J_LD2_05_06_07_08_2024-05-28 11-54-42.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,2,"(3600, 5400)",0.4952804,0.509161577,1382.351417,140.8658107
12,2,4,21J_LD2_09_10_11_12_2024-05-28 12-06-47.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,2,"(3600, 5400)",0.240977235,0.759578012,972.9565653,99.14723107
16,2,4,21J_LD2_13_14_15_16_2024-05-28 12-14-02.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,2,"(3600, 5400)",0.088839534,0.913381455,848.7758696,86.49284076
20,2,4,21J_LD2_17_18_19_20_2024-05-28 12-22-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,2,"(3600, 5400)",0.554136591,0.453636868,1553.645965,158.3212458
24,2,4,21J_LD2_21_22_23_24_2024-05-28 12-30-22.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,2,"(3600, 5400)",0.24375347,0.757357024,1063.586304,108.3826769
28,2,4,21J_LD2_25_26_27_28_2024-05-28 12-39-35.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,2,"(3600, 5400)",0.261521377,0.740699611,1237.906088,126.1463926
32,2,4,21J_LD2_29_31_32_2024-05-28 12-48-10.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,2,"(3600, 5400)",0.699611327,0.303164908,2004.447535,204.2592959
36,2,4,21J_LD2_33_34_35_36_2024-05-28 14-47-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,2,"(3600, 5400)",0.276513048,0.723486952,974.9682696,99.35222985
40,2,4,21J_LD2_37_38_39_40_2024-05-28 14-56-56.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,2,"(3600, 5400)",0.260410883,0.742365353,928.1992726,94.58632691
44,2,4,21J_LD2_41_42_43_44_2024-05-28 15-06-29.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,2,"(3600, 5400)",0.294280955,0.710161022,1158.277555,118.0320032
48,2,4,21J_LD2_45_46_47_48_2024-05-28 15-16-42.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,2,"(3600, 5400)",0.32759578,0.674625208,1018.714436,103.8100972
52,2,4,21J_LD2_49_50_51_52_2024-05-28 15-27-25.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,2,"(3600, 5400)",0.299278179,0.700721821,1150.711066,117.260955
56,2,4,21J_LD2_53_54_55_56_2024-05-28 15-37-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,2,"(3600, 5400)",0.411993337,0.589117157,1111.483095,113.2635054
60,2,4,21J_LD2_57_58_59_60_2024-05-28 15-46-48.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,2,"(3600, 5400)",0.452526374,0.558578567,1107.067959,112.8135897
4,2,4,21J_LD2_01_02_03_04_2024-05-28 11-45-17.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,3,"(5400, 7200)",0.528039978,0.473070516,885.4828244,90.23339101
8,2,4,21J_LD2_05_06_07_08_2024-05-28 11-54-42.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,3,"(5400, 7200)",0.436424209,0.586896169,1260.296702,128.4280643
12,2,4,21J_LD2_09_10_11_12_2024-05-28 12-06-47.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,3,"(5400, 7200)",0.199333703,0.801221544,989.8645733,100.8702085
16,2,4,21J_LD2_13_14_15_16_2024-05-28 12-14-02.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,3,"(5400, 7200)",0.55247085,0.448639645,1076.818889,109.7311175
20,2,4,21J_LD2_17_18_19_20_2024-05-28 12-22-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,3,"(5400, 7200)",0.209328151,0.790671849,1359.433727,138.5304284
24,2,4,21J_LD2_21_22_23_24_2024-05-28 12-30-22.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,3,"(5400, 7200)",0.18101055,0.819544697,967.1235327,98.55282732
28,2,4,21J_LD2_25_26_27_28_2024-05-28 12-39-35.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,3,"(5400, 7200)",0.163242643,0.836757357,961.4577895,97.97547087
32,2,4,21J_LD2_29_31_32_2024-05-28 12-48-10.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,3,"(5400, 7200)",0.47806774,0.525263742,1815.779545,185.0334543
36,2,4,21J_LD2_33_34_35_36_2024-05-28 14-47-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,3,"(5400, 7200)",0.15991116,0.840644087,904.9756353,92.21976769
40,2,4,21J_LD2_37_38_39_40_2024-05-28 14-56-56.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,3,"(5400, 7200)",0.128817324,0.871182676,767.3610647,78.1964247
44,2,4,21J_LD2_41_42_43_44_2024-05-28 15-06-29.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,3,"(5400, 7200)",0.392004442,0.609106052,1117.196389,113.8457075
48,2,4,21J_LD2_45_46_47_48_2024-05-28 15-16-42.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,3,"(5400, 7200)",0.275957801,0.734036646,1036.214086,105.5933647
52,2,4,21J_LD2_49_50_51_52_2024-05-28 15-27-25.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,3,"(5400, 7200)",0.29150472,0.709605775,1235.794067,125.9311713
56,2,4,21J_LD2_53_54_55_56_2024-05-28 15-37-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,3,"(5400, 7200)",0.356468629,0.644641866,1312.346447,133.7320915
60,2,4,21J_LD2_57_58_59_60_2024-05-28 15-46-48.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,3,"(5400, 7200)",0.555247085,0.445308162,1267.872244,129.200035
4,2,4,21J_LD2_01_02_03_04_2024-05-28 11-45-17.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,4,"(7200, 9000)",0.363131594,0.639089395,1047.131973,106.7059306
8,2,4,21J_LD2_05_06_07_08_2024-05-28 11-54-42.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,4,"(7200, 9000)",0.231538034,0.773459189,1285.309185,130.9769124
12,2,4,21J_LD2_09_10_11_12_2024-05-28 12-06-47.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,4,"(7200, 9000)",0.339811216,0.661854525,1162.354949,118.447502
16,2,4,21J_LD2_13_14_15_16_2024-05-28 12-14-02.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,4,"(7200, 9000)",0.058790277,0.941209723,928.5270194,94.61972531
20,2,4,21J_LD2_17_18_19_20_2024-05-28 12-22-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,4,"(7200, 9000)",0.586340922,0.415880067,1351.478768,137.719794
24,2,4,21J_LD2_21_22_23_24_2024-05-28 12-30-22.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,4,"(7200, 9000)",0.096612993,0.903387007,882.3297713,89.91208533
28,2,4,21J_LD2_25_26_27_28_2024-05-28 12-39-35.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,4,"(7200, 9000)",0.230982787,0.76957246,1198.463765,122.1271001
32,2,4,21J_LD2_29_31_32_2024-05-28 12-48-10.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,4,"(7200, 9000)",0.747917823,0.256524153,1500.03239,152.8578595
36,2,4,21J_LD2_33_34_35_36_2024-05-28 14-47-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,4,"(7200, 9000)",0.121599112,0.879511383,999.5710202,101.8593249
40,2,4,21J_LD2_37_38_39_40_2024-05-28 14-56-56.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,4,"(7200, 9000)",0.278734037,0.721265963,913.9121519,93.13042589
44,2,4,21J_LD2_41_42_43_44_2024-05-28 15-06-29.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,4,"(7200, 9000)",0.144364242,0.8667407,908.4862505,92.57751005
48,2,4,21J_LD2_45_46_47_48_2024-05-28 15-16-42.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",light,FALSE,4,"(7200, 9000)",0.72959467,0.270960577,838.3354573,85.42893102
52,2,4,21J_LD2_49_50_51_52_2024-05-28 15-27-25.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,4,"(7200, 9000)",0.131038312,0.885063853,1074.407445,109.485384
56,2,4,21J_LD2_53_54_55_56_2024-05-28 15-37-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,4,"(7200, 9000)",0.474736258,0.526929484,1074.529185,109.4977897
60,2,4,21J_LD2_57_58_59_60_2024-05-28 15-46-48.mkv,99,TRUE,0.5,50,1950,"{'xs': [[2.1603308569026884, 102.2109637682951, 99.57805237589004, 0.8438751607001568], [0.8438751607001568, 2.1603308569026884, 99.57805237589004, 99.57805237589004]], 'ys': [[2.2282028198242365, 1.5657028198242364, 103.59070281982423, 104.25320281982422], [104.25320281982422, 210.25320281982422, 210.25320281982422, 103.59070281982423]]}",dark,FALSE,4,"(7200, 9000)",0.114936147,0.8856191,914.7722973,93.21807733
1,3,1,21J_LD3_01_02_03_04_2024-06-10 14-44-15.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 102.98124970585468, 102.98124970585468, 2.0896834407944294, 2.0896834407944294], [3.366791874529369, 97.87281597091491, 102.98124970585468, 2.0896834407944294, 2.0896834407944294]], 'ys': [[0.45990434477599396, -0.20465261724932252, 109.4472461169279, 106.12446130680131, 106.12446130680131], [209.13079042072536, 207.80167649667473, 109.4472461169279, 106.12446130680131, 106.12446130680131]]}",dark,FALSE,0,"(0, 1800)",0.197667962,0.802887285,1033.063104,104.9427616
2,3,2,21J_LD3_01_02_03_04_2024-06-10 14-44-15.mkv,99,TRUE,0.5,50,1800,"{'xs': [[5.657607174991223, 104.85985436600247, 104.85985436600247, 3.2081689727440317, 3.2081689727440317], [1.9834498716204363, 103.63513526487887, 104.85985436600247, 3.2081689727440317, 3.2081689727440317]], 'ys': [[1.7105523604380786, 0.3814384363874457, 104.05232451233681, 106.04599539841276, 106.04599539841276], [207.72321058828618, 207.72321058828618, 104.05232451233681, 106.04599539841276, 106.04599539841276]]}",dark,FALSE,0,"(0, 1800)",0.390893948,0.612992782,1760.407187,176.5947848
3,3,3,21J_LD3_01_02_03_04_2024-06-10 14-44-15.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 104.25835813958962, 101.70414127211973, -0.4645334266754499, -0.4645334266754499], [-0.4645334266754499, 0.8125750070594898, 102.98124970585468, 101.70414127211973, 101.70414127211973]], 'ys': [[1.403495317623924, 2.0639891447844176, 107.08250766330293, 107.74300149046343, 107.74300149046343], [107.74300149046343, 210.11954470034, 212.10102618182145, 107.08250766330293, 107.08250766330293]]}",dark,FALSE,0,"(0, 1800)",0.236535258,0.767351471,1478.570863,148.6000867
4,3,4,21J_LD3_01_02_03_04_2024-06-10 14-44-15.mkv,99,TRUE,0.5,50,1800,"{'xs': [[0.8977685546875005, 100.17776855468749, 98.81776855468749, 2.2577685546875004, 2.2577685546875004], [2.2577685546875004, 2.2577685546875004, 96.09776855468749, 98.81776855468749]], 'ys': [[2.0740818023681817, 2.0740818023681817, 104.76158180236817, 105.42408180236818, 105.42408180236818], [105.42408180236818, 209.43658180236815, 210.09908180236818, 104.76158180236817]]}",dark,FALSE,0,"(0, 1800)",0.107162687,0.901166019,630.5065184,65.35354747
5,3,1,21J_LD3_05_06_07_08_2024-06-10 14-55-01.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.0896834407944294, 102.98124970585468, 102.98124970585468, 2.0896834407944294, 2.0896834407944294], [3.366791874529369, 97.87281597091491, 102.98124970585468, 2.0896834407944294, 2.0896834407944294]], 'ys': [[0.45990434477599396, -0.20465261724932252, 109.4472461169279, 106.12446130680131, 106.12446130680131], [209.13079042072536, 207.80167649667473, 109.4472461169279, 106.12446130680131, 106.12446130680131]]}",light,FALSE,0,"(0, 1800)",0.423653526,0.579677957,1353.095714,137.4529788
