Animal,testnum,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
11,1,LD1_04_05_10_11_2023-03-01 11-49-34.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,4,"(7200, 9000)",0.144444444,0.857222222,788.8123945,78.3066643
13,1,LD1_07_08_09_13_2023-03-01 12-47-50.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,0,"(0, 1800)",0.525818989,0.476401999,1454.67099,144.4075089
13,1,LD1_07_08_09_13_2023-03-01 12-47-50.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,1,"(1800, 3600)",0.501388118,0.502498612,1283.203582,127.3856659
13,1,LD1_07_08_09_13_2023-03-01 12-47-50.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,2,"(3600, 5400)",0.560244309,0.440866185,1131.827649,112.3583356
13,1,LD1_07_08_09_13_2023-03-01 12-47-50.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,3,"(5400, 7200)",0.248750694,0.751249306,1016.970538,100.9562871
13,1,LD1_07_08_09_13_2023-03-01 12-47-50.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,4,"(7200, 9000)",0.593333333,0.407777778,885.9870466,87.95334698
18,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,0,"(0, 1800)",0.536923931,0.464186563,1226.516134,121.7582126
18,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,1,"(1800, 3600)",0.573014992,0.431426985,1286.941066,127.7566919
18,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,2,"(3600, 5400)",0.506940589,0.503053859,1186.468645,117.7826345
18,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,3,"(5400, 7200)",0.920599667,0.079400333,846.3603815,84.01954474
18,1,LD1_12_16_17_18_2023-03-01 12-03-20.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,4,"(7200, 9000)",0.754444444,0.248888889,949.8355254,94.29168728
24,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,0,"(0, 1800)",0.562465297,0.44197668,1679.005615,166.6775648
24,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,1,"(1800, 3600)",0.149916713,0.851193781,1216.973221,120.8108723
24,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,2,"(3600, 5400)",0.776235425,0.223764575,1085.524426,107.7617408
24,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,3,"(5400, 7200)",0.008328706,0.991671294,911.4649174,90.48257584
24,1,LD1_14_15_23_24_2023-03-01 13-03-00.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,4,"(7200, 9000)",0.212777778,0.787222222,965.777445,95.87426706
22,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,0,"(0, 1800)",0.134925042,0.866185453,806.2261985,80.03536039
22,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,1,"(1800, 3600)",0.67240422,0.333703498,964.8632136,95.78350986
22,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,2,"(3600, 5400)",0.727373681,0.273736813,710.3737867,70.51993862
22,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,3,"(5400, 7200)",0.198223209,0.802887285,844.3658787,83.82154727
22,1,LD1_19_20_21_22_2023-03-01 12-18-16.mkv,99,TRUE,0.5,50,1800,"{'xs': [[1.6093750000000004, 101.08305921052633, 101.87253289473685, 0.030427631578947744], [0.030427631578947744, 101.87253289473685, 102.66200657894738, 0.030427631578947744]], 'ys': [[1.8275862068965456, 2.3241379310344765, 108.08965517241379, 106.10344827586206], [106.10344827586206, 108.08965517241379, 214.35172413793103, 213.8551724137931]]}",dark,FALSE,4,"(7200, 9000)",0.686111111,0.315,659.3007313,65.44983496
1,2,LD2_01_02_03_06_2023-03-03 12-20-05.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,0,"(0, 1800)",0.144364242,0.856746252,1338.811289,134.7112872
1,2,LD2_01_02_03_06_2023-03-03 12-20-05.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,1,"(1800, 3600)",0.017767907,0.983342587,1034.121919,104.0534211
1,2,LD2_01_02_03_06_2023-03-03 12-20-05.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,2,"(3600, 5400)",0.268184342,0.731815658,976.9095142,98.29670486
1,2,LD2_01_02_03_06_2023-03-03 12-20-05.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,3,"(5400, 7200)",0.312048862,0.688506385,1111.606894,111.8499648
1,2,LD2_01_02_03_06_2023-03-03 12-20-05.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,4,"(7200, 9000)",0.326666667,0.674444444,1184.806156,119.2152798
4,2,LD2_04_05_10_11_2023-03-03 11-36-38.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,0,"(0, 1800)",0,1,583.1027478,58.67184
4,2,LD2_04_05_10_11_2023-03-03 11-36-38.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,1,"(1800, 3600)",0,1,399.3715089,40.18478965
4,2,LD2_04_05_10_11_2023-03-03 11-36-38.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,2,"(3600, 5400)",0,1,446.1996832,44.89664389
4,2,LD2_04_05_10_11_2023-03-03 11-36-38.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,3,"(5400, 7200)",0,1,490.6064975,49.36486071
4,2,LD2_04_05_10_11_2023-03-03 11-36-38.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,4,"(7200, 9000)",0.367777778,0.633333333,813.684928,81.87303538
7,2,LD2_07_08_09_13_2023-03-03 12-35-21.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,0,"(0, 1800)",0.123264853,0.877845641,1098.047408,110.4856083
7,2,LD2_07_08_09_13_2023-03-03 12-35-21.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,1,"(1800, 3600)",0.0094392,0.9905608,1037.285202,104.3717109
7,2,LD2_07_08_09_13_2023-03-03 12-35-21.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,2,"(3600, 5400)",0.344253193,0.656857301,1317.192764,132.5360297
7,2,LD2_07_08_09_13_2023-03-03 12-35-21.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,3,"(5400, 7200)",0.339255969,0.660744031,1125.270119,113.2247595
7,2,LD2_07_08_09_13_2023-03-03 12-35-21.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,4,"(7200, 9000)",0.105,0.896111111,899.25971,90.48357604
12,2,LD2_12_16_17_182023-03-03 11-51-31.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",light,FALSE,0,"(0, 1800)",0.184342032,0.815657968,726.5299357,73.10349385
12,2,LD2_12_16_17_182023-03-03 11-51-31.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",light,FALSE,1,"(1800, 3600)",0.339811216,0.660188784,813.9260853,81.89730064
12,2,LD2_12_16_17_182023-03-03 11-51-31.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",light,FALSE,2,"(3600, 5400)",0.079400333,0.920599667,585.7746919,58.9406912
12,2,LD2_12_16_17_182023-03-03 11-51-31.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",light,FALSE,3,"(5400, 7200)",0.39422543,0.622431982,790.2576267,79.51577866
12,2,LD2_12_16_17_182023-03-03 11-51-31.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",light,FALSE,4,"(7200, 9000)",0.47,0.53,702.9257235,70.72843633
14,2,LD2_14_15_23_24_2023-03-03 12-47-59.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",light,FALSE,0,"(0, 1800)",0.572459745,0.427540255,2313.626275,232.7972405
14,2,LD2_14_15_23_24_2023-03-03 12-47-59.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",light,FALSE,1,"(1800, 3600)",0.411993337,0.595780122,2069.237164,208.2067907
14,2,LD2_14_15_23_24_2023-03-03 12-47-59.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",light,FALSE,2,"(3600, 5400)",0.221543587,0.781232649,2093.098864,210.6077568
14,2,LD2_14_15_23_24_2023-03-03 12-47-59.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",light,FALSE,3,"(5400, 7200)",0.283176013,0.721265963,1828.831213,184.0171269
14,2,LD2_14_15_23_24_2023-03-03 12-47-59.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",light,FALSE,4,"(7200, 9000)",0.132222222,0.867777778,1531.467863,154.0964054
19,2,LD2_19_20_21_22_2023-03-03 12-05-51.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,0,"(0, 1800)",0,1,339.4165703,34.15211947
19,2,LD2_19_20_21_22_2023-03-03 12-05-51.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,1,"(1800, 3600)",0,1,261.2397072,26.28595793
19,2,LD2_19_20_21_22_2023-03-03 12-05-51.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,2,"(3600, 5400)",0,1,210.0142911,21.13165292
19,2,LD2_19_20_21_22_2023-03-03 12-05-51.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,3,"(5400, 7200)",0.28373126,0.717934481,1636.006457,164.6150862
19,2,LD2_19_20_21_22_2023-03-03 12-05-51.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.2539062500000018, 108.00390625000001, 105.75390625000001, 2.2539062500000018], [2.2539062500000018, 105.75390625000001, 105.75390625000001, 1.5039062500000018]], 'ys': [[1.335174418604653, 0.8375000000000018, 105.8468023255814, 105.8468023255814], [105.8468023255814, 105.8468023255814, 211.35377906976743, 212.8468023255814]]}",dark,FALSE,4,"(7200, 9000)",1,0,2019.732678,203.2256459
2,2,LD2_01_02_03_06_2023-03-03 12-20-05.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.3124999999999996, 104.18484042553192, 101.12101063829788, 3.07845744680851], [3.07845744680851, 101.12101063829788, 104.18484042553192, 1.5465425531914887]], 'ys': [[1.326988636363618, 1.326988636363618, 109.33607954545454, 108.34517045454544], [108.34517045454544, 109.33607954545454, 216.35426136363637, 215.85880681818182]]}",light,FALSE,0,"(0, 1800)",0.332593004,0.670183232,1189.502872,117.9170391
2,2,LD2_01_02_03_06_2023-03-03 12-20-05.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.3124999999999996, 104.18484042553192, 101.12101063829788, 3.07845744680851], [3.07845744680851, 101.12101063829788, 104.18484042553192, 1.5465425531914887]], 'ys': [[1.326988636363618, 1.326988636363618, 109.33607954545454, 108.34517045454544], [108.34517045454544, 109.33607954545454, 216.35426136363637, 215.85880681818182]]}",light,FALSE,1,"(1800, 3600)",0.286507496,0.71626874,1057.851793,104.8662884
2,2,LD2_01_02_03_06_2023-03-03 12-20-05.mkv,99,TRUE,0.5,50,1800,"{'xs': [[2.3124999999999996, 104.18484042553192, 101.12101063829788, 3.07845744680851], [3.07845744680851, 101.12101063829788, 104.18484042553192, 1.5465425531914887]], 'ys': [[1.326988636363618, 1.326988636363618, 109.33607954545454, 108.34517045454544], [108.34517045454544, 109.33607954545454, 216.35426136363637, 215.85880681818182]]}",light,FALSE,2,"(3600, 5400)",0.088839534,0.911160466,798.4259458,79.14905102
