"annotation_abrv","annotation_names","parcellation_group","graph_order","ControlVnoTrauma_z","ControlVnoTrauma_p","ControlVTrauma_z","ControlVTrauma_p","TraumaVnoTrauma_t","TraumaVnoTrauma_p","Model_p","Model_padj","Model_fdr","NTvsT_padj","NTvsT_fdr"
"AIp6a","Agranular insular area, posterior part, layer 6a","cortical_plate","289",3.5159315794807,0.000438213898494201,3.59803811347266,0.000320626641823815,0.0872685928933806,0.930458017991561,0.00229951658629446,0.0188978454000926,TRUE,0.996919304990958,FALSE
"SCH","Suprachiasmatic nucleus","diencephalon","752",-0.575590256925992,0.564892168141196,-0.834767579552564,0.403848583187438,-0.274870690091513,0.783415586009305,0.699901027924005,0.796864646402141,FALSE,NA,NA
"LP","Lateral posterior nucleus of the thalamus","diencephalon","668",1.96541232568482,0.0493665340545415,1.66528747990472,0.0958554151745619,-0.318606515949539,0.750024911752257,0.143611901619262,0.258615854708791,FALSE,NA,NA
"SSp-n5","Primary somatosensory area, nose, layer 5","cortical_plate","48",1.67412071873109,0.0941068766403752,0.208117692700972,0.835137072832947,-1.55525877773231,0.119884450684808,0.17297025344691,0.297272070562751,FALSE,NA,NA
"RSPagl1","Retrosplenial area, lateral agranular part, layer 1","cortical_plate","299",2.17153821174188,0.0298905119232939,1.03972470866588,0.29846781767568,-1.20183289640642,0.229428277266806,0.115227143112609,0.218834742381929,FALSE,NA,NA
"PB","Parabrachial nucleus","hindbrain","874",3.23226426734756,0.00122813420018,3.5406636063812,0.000399122096479858,0.327716278364266,0.743126194163279,0.003843524157641,0.0267272756808266,TRUE,0.864533408771225,FALSE
"LA","Lateral amygdalar nucleus","cortical_subplate","561",8.28813694183519,1.15036090109237e-16,8.57783156645234,9.66783771022663e-18,0.308808393036659,0.757467284273056,6.59241827793977e-09,2.97977306162878e-06,TRUE,0.864533408771225,FALSE
"ECT2/3","Ectorhinal area/Layer 2/3","cortical_plate","375",6.31093513792917,2.7735442550217e-10,5.46457082951321,4.64028075656464e-08,-0.90063847152549,0.367780572608774,4.37787075246998e-06,0.000494699395029108,TRUE,0.542627074340814,FALSE
"NPC","Nucleus of the posterior commissure","midbrain","840",-0.347297233834936,0.728368028695428,-0.278025871061855,0.780992499141481,0.073463425853861,0.941437347344313,0.93626088097921,0.958950273969084,FALSE,NA,NA
"SSp-n6a","Primary somatosensory area, nose, layer 6a","cortical_plate","49",-1.32194279927447,0.186187199086795,-1.37795938502495,0.168215828242134,-0.0594084351986635,0.952626794611029,0.306578565363932,0.445573992104493,FALSE,NA,NA
"AUDp4","Primary auditory area, layer 4","cortical_plate","139",3.49456457199276,0.000474835732082921,3.47810416020813,0.000504973658883938,-0.0174872668982307,0.986047890837856,0.00407599649763213,0.0274977674168615,TRUE,0.997212962717323,FALSE
"RT","Reticular nucleus of the thalamus","diencephalon","703",-1.52032737322678,0.128428717631855,-2.29782753867295,0.0215716067384589,-0.824652364496959,0.409568983179452,0.0780678294022817,0.175555516864833,FALSE,NA,NA
"VISl5","Lateral visual area, layer 5","cortical_plate","182",1.71047413263917,0.0871782327981873,0.479699532479006,0.63144106039183,-1.30597408686581,0.191561369951469,0.203994187391906,0.334077437322976,FALSE,NA,NA
"PERI6a","Perirhinal area, layer 6a","cortical_plate","368",2.83696354124203,0.00455448124388327,3.00969046266508,0.0026151405631832,0.183482248423062,0.854419646039854,0.0122988780746155,0.0585167672602758,FALSE,NA,NA
"ILA6a","Infralimbic area, layer 6a","cortical_plate","250",0.550635260078854,0.581883732634621,0.458439307393789,0.646636857107956,-0.097805681641298,0.922086595720553,0.848455407049598,0.898130782169598,FALSE,NA,NA
"RE","Nucleus of reuniens","diencephalon","694",0.529838505936179,0.596223905139472,-0.216230715913698,0.828807912007346,-0.791341157154284,0.428744937429469,0.719671029582239,0.809182351669582,FALSE,NA,NA
"AUDv2/3","Ventral auditory area, layer 2/3","cortical_plate","152",4.8791907621397,1.06521997514113e-06,3.55257218414006,0.000381484336549892,-1.40912982937516,0.158796781943379,0.000274383080443807,0.00689006402003339,TRUE,0.33236535755591,FALSE
"MA","Magnocellular nucleus","cerebral_nuclei","614",0.882142989491889,0.377699487109126,1.63185067353756,0.102710947338978,0.795619708545205,0.426253107733169,0.282316207639021,0.419759624515912,FALSE,NA,NA
"MPN","Medial preoptic nucleus","diencephalon","772",1.14748474054142,0.251181336212093,1.70316625316172,0.0885369601158215,0.589673373653685,0.555409649529226,0.250911928611082,0.381859231421579,FALSE,NA,NA
"DCO","Dorsal cochlear nucleus","hindbrain","924",0.135891471374843,0.891907077788712,1.19655005650706,0.231481976910765,1.12519909584479,0.260504676202344,0.403322328786582,0.535449700943093,FALSE,NA,NA
"NLOT3","Nucleus of the lateral olfactory tract, layer 3","cortical_plate","425",3.90161868543571,9.55515925853085e-05,4.65848302598325,3.18548066750833e-06,0.804612824767909,0.42104313909976,0.000303690627778019,0.00722464019766657,TRUE,0.5881264039508,FALSE
"VISC5","Visceral area, layer 5","cortical_plate","118",3.99071571385563,6.58742033093078e-05,2.70705777810667,0.00678824420149459,-1.3632506230237,0.172803537830398,0.00240082115395102,0.0193780564568903,TRUE,0.345607075660796,FALSE
"MOp1","Primary motor area, Layer 1","cortical_plate","19",3.72621968150307,0.000194373014581632,1.02813935428748,0.303884280880861,-2.86374200271366,0.00418668863922433,0.00148519147375659,0.0156117801427437,TRUE,0.037680197753019,TRUE
"BLAp","Basolateral amygdalar nucleus, posterior part","cortical_subplate","564",3.29063657719932,0.000999609637091643,4.71177967036069,2.45562798003046e-06,1.509589859305,0.131148110508363,0.000358730218002257,0.00752635756432116,TRUE,0.295083248643817,FALSE
"SSp-m2/3","Primary somatosensory area, mouth, layer 2/3","cortical_plate","74",4.0222535151159,5.76439647810162e-05,2.059094674327,0.0394851699267974,-2.08297746200785,0.0372532779722419,0.00220869182564409,0.0186908784206403,TRUE,0.128953654519299,FALSE
"ACAv5","Anterior cingulate area, ventral part, layer 5","cortical_plate","235",1.42387230299149,0.154483440780093,0.551373139295004,0.58137791005989,-0.925725582466977,0.354588609482159,0.358055157259739,0.493526288263847,FALSE,NA,NA
"NLL","Nucleus of the lateral lemniscus","hindbrain","869",1.69601670868801,0.089882715815078,1.72610885159938,0.0843278316914979,0.0319405992894397,0.974519421593492,0.183854919904827,0.311245032947497,FALSE,NA,NA
"RSPagl6a","Retrosplenial area, lateral agranular part, layer 6a","cortical_plate","302",1.96070443934725,0.0499135109165768,1.4181426876809,0.156149110510604,-0.575999580870473,0.564615464891495,0.186292887648136,0.314195467227453,FALSE,NA,NA
