"annotation_abrv","annotation_names","group","mean","sem","sd","var"
"SSp-m6a","Primary somatosensory area, mouth, layer 6a","Trauma",136.2,19.0209241509332,60.1494435182534,3617.95555555556
"SSp-m6b","Primary somatosensory area, mouth, layer 6b","Control",10.125,5.45251416451949,15.4220389609897,237.839285714286
"SSp-m6b","Primary somatosensory area, mouth, layer 6b","No Trauma",4.4,1.08730042868667,3.43834585552737,11.8222222222222
"SSp-m6b","Primary somatosensory area, mouth, layer 6b","Trauma",6.4,1.96751394178316,6.22182538417072,38.7111111111111
"SSp-n1","Primary somatosensory area, nose, layer 1","Control",38.75,9.36702041358785,26.4939346158431,701.928571428571
"SSp-n1","Primary somatosensory area, nose, layer 1","No Trauma",332.3,118.539262131442,374.854060491102,140515.566666667
"SSp-n1","Primary somatosensory area, nose, layer 1","Trauma",95.6,26.1466802651673,82.683062890104,6836.48888888889
"SSp-n2/3","Primary somatosensory area, nose, layer 2/3","Control",302.875,81.8656210549598,231.550943176041,53615.8392857143
"SSp-n2/3","Primary somatosensory area, nose, layer 2/3","No Trauma",2710.5,1115.0322989841,3526.04172944362,12432970.2777778
"SSp-n2/3","Primary somatosensory area, nose, layer 2/3","Trauma",978.3,246.300451120623,778.870414268139,606639.122222222
"SSp-n4","Primary somatosensory area, nose, layer 4","Control",86.75,24.7572139558785,70.0239754859516,4903.35714285714
"SSp-n4","Primary somatosensory area, nose, layer 4","No Trauma",275.4,111.233707920656,351.751869615185,123729.377777778
"SSp-n4","Primary somatosensory area, nose, layer 4","Trauma",107.8,28.0989521354643,88.8566886121192,7895.51111111111
"SSp-n5","Primary somatosensory area, nose, layer 5","Control",147.625,35.7975146284128,101.250661373501,10251.6964285714
"SSp-n5","Primary somatosensory area, nose, layer 5","No Trauma",276.3,90.5918870539741,286.476700623279,82068.9
"SSp-n5","Primary somatosensory area, nose, layer 5","Trauma",159.6,34.4364793657992,108.897709393316,11858.7111111111
"SSp-n6a","Primary somatosensory area, nose, layer 6a","Control",162.75,47.8299629640548,135.283564623138,18301.6428571429
"SSp-n6a","Primary somatosensory area, nose, layer 6a","No Trauma",114.4,17.87748428735,56.533569181898,3196.04444444444
"SSp-n6a","Primary somatosensory area, nose, layer 6a","Trauma",112.7,16.4917824654853,52.1515952669608,2719.78888888889
"SSp-n6b","Primary somatosensory area, nose, layer 6b","Control",7.25,3.60431289271221,10.1945363518196,103.928571428571
"SSp-n6b","Primary somatosensory area, nose, layer 6b","No Trauma",2.1,0.504424865014052,1.59513148186739,2.54444444444444
"SSp-n6b","Primary somatosensory area, nose, layer 6b","Trauma",3.9,2.03005199714468,6.41958807955083,41.2111111111111
"SSp-tr1","Primary somatosensory area, trunk, layer 1","Control",2.25,1.58958664887628,4.49602999481606,20.2142857142857
"SSp-tr1","Primary somatosensory area, trunk, layer 1","No Trauma",20.2,9.31522051984457,29.4573137494466,867.733333333333
"SSp-tr1","Primary somatosensory area, trunk, layer 1","Trauma",1.5,0.582141639885766,1.84089350286454,3.38888888888889
"SSp-tr2/3","Primary somatosensory area, trunk, layer 2/3","Control",45,37.6349951128316,106.447841016823,11331.1428571429
"SSp-tr2/3","Primary somatosensory area, trunk, layer 2/3","No Trauma",437.4,218.94734019343,692.372282646971,479379.377777778
"SSp-tr2/3","Primary somatosensory area, trunk, layer 2/3","Trauma",110.5,37.4994074027251,118.58353829919,14062.0555555556
"SSp-tr4","Primary somatosensory area, trunk, layer 4","Control",13,10.6351841947915,30.0808434532202,904.857142857143
"SSp-tr4","Primary somatosensory area, trunk, layer 4","No Trauma",126.5,67.5269904885776,213.539093480431,45598.9444444444
"SSp-tr4","Primary somatosensory area, trunk, layer 4","Trauma",40.3,16.6780294599412,52.7405599768022,2781.56666666667
"SSp-tr5","Primary somatosensory area, trunk, layer 5","Control",89.875,38.266657204039,108.234451209268,11714.6964285714
"SSp-tr5","Primary somatosensory area, trunk, layer 5","No Trauma",359.2,163.64309402545,517.484900477514,267790.622222222
"SSp-tr5","Primary somatosensory area, trunk, layer 5","Trauma",169.7,45.8916719629559,145.122209036231,21060.4555555556
"SSp-tr6a","Primary somatosensory area, trunk, layer 6a","Control",54.5,15.0736288170528,42.6346606145081,1817.71428571429
"SSp-tr6a","Primary somatosensory area, trunk, layer 6a","No Trauma",107.6,36.3792370575427,115.041248641037,13234.4888888889
"SSp-tr6a","Primary somatosensory area, trunk, layer 6a","Trauma",70.8,14.5409765834348,45.9826054068275,2114.4
"SSp-tr6b","Primary somatosensory area, trunk, layer 6b","Control",11.375,2.96369400290535,8.38259250726511,70.2678571428571
"SSp-tr6b","Primary somatosensory area, trunk, layer 6b","No Trauma",13.5,2.32975916733421,7.36734536843345,54.2777777777778
"SSp-tr6b","Primary somatosensory area, trunk, layer 6b","Trauma",12.9,2.01356510807186,6.36745195855017,40.5444444444444
"SSp-ul1","Primary somatosensory area, upper limb, layer 1","Control",14,3.47439614486152,9.82707629823991,96.5714285714286
"SSp-ul1","Primary somatosensory area, upper limb, layer 1","No Trauma",99.3,35.3471828203229,111.777606582595,12494.2333333333
"SSp-ul1","Primary somatosensory area, upper limb, layer 1","Trauma",28.1,10.5445615261033,33.3448313502674,1111.87777777778
"SSp-ul2/3","Primary somatosensory area, upper limb, layer 2/3","Control",248.25,76.9667715872988,217.69490446166,47391.0714285714
"SSp-ul2/3","Primary somatosensory area, upper limb, layer 2/3","No Trauma",1807.8,702.230981309648,2220.64934447362,4931283.51111111
"SSp-ul2/3","Primary somatosensory area, upper limb, layer 2/3","Trauma",720.5,147.028436403,464.944739846695,216173.611111111
"SSp-ul4","Primary somatosensory area, upper limb, layer 4","Control",107.125,48.329020230381,136.695111732017,18685.5535714286
"SSp-ul4","Primary somatosensory area, upper limb, layer 4","No Trauma",420.2,192.115000281949,607.52097357485,369081.733333333
"SSp-ul4","Primary somatosensory area, upper limb, layer 4","Trauma",218.9,74.0898028671213,234.292528452977,54892.9888888889
"SSp-ul5","Primary somatosensory area, upper limb, layer 5","Control",257.75,79.0995642935444,223.727353203466,50053.9285714286
"SSp-ul5","Primary somatosensory area, upper limb, layer 5","No Trauma",575.8,222.053937391597,702.196205565874,493079.511111111
"SSp-ul5","Primary somatosensory area, upper limb, layer 5","Trauma",308.6,73.9572248743225,233.873280028119,54696.7111111111
"SSp-ul6a","Primary somatosensory area, upper limb, layer 6a","Control",208.125,51.5497116175944,145.804602612048,21258.9821428571
"SSp-ul6a","Primary somatosensory area, upper limb, layer 6a","No Trauma",182.1,36.8403311602922,116.499356221397,13572.1
"SSp-ul6a","Primary somatosensory area, upper limb, layer 6a","Trauma",152.6,25.415743152621,80.3716367881108,6459.6
"SSp-ul6b","Primary somatosensory area, upper limb, layer 6b","Control",40.625,13.2919652153365,37.5953549562405,1413.41071428571
"SSp-ul6b","Primary somatosensory area, upper limb, layer 6b","No Trauma",19.8,2.76003220593126,8.72798818616168,76.1777777777778
"SSp-ul6b","Primary somatosensory area, upper limb, layer 6b","Trauma",25.3,5.19198099636995,16.4184855168394,269.566666666667
"VISp1","Primary visual area, layer 1","Control",39.875,16.4180187381338,46.437169533529,2156.41071428571
"VISp1","Primary visual area, layer 1","No Trauma",196.3,93.3464336044322,295.187341643687,87135.5666666667
"VISp1","Primary visual area, layer 1","Trauma",103.9,34.629611606254,109.508447162765,11992.1
"VISp2/3","Primary visual area, layer 2/3","Control",348.75,175.994597116746,497.787892293782,247792.785714286
"VISp2/3","Primary visual area, layer 2/3","No Trauma",1906.6,997.849534415552,3155.47729089172,9957036.93333333
"VISp2/3","Primary visual area, layer 2/3","Trauma",1109.5,332.820714165717,1052.47150924753,1107696.27777778
"VISp4","Primary visual area, layer 4","Control",71.625,46.3803905222886,131.183554609562,17209.125
"VISp4","Primary visual area, layer 4","No Trauma",512.3,326.169691690963,1031.43912945834,1063866.67777778
"VISp4","Primary visual area, layer 4","Trauma",268.5,90.1613676816308,285.115278829848,81290.7222222222
"VISp5","Primary visual area, layer 5","Control",432.75,124.018107836834,350.776180165399,123043.928571429
"VISp5","Primary visual area, layer 5","No Trauma",1145.9,602.322937560169,1904.71236965352,3627929.21111111
"VISp5","Primary visual area, layer 5","Trauma",505.5,139.351533898985,440.668242558957,194188.5
"VISp6a","Primary visual area, layer 6a","Control",576,117.763685889521,333.086003480011,110946.285714286
"VISp6a","Primary visual area, layer 6a","No Trauma",838,230.058301789399,727.508228284892,529268.222222222
"VISp6a","Primary visual area, layer 6a","Trauma",660.1,118.229950144247,373.875930103973,139783.211111111
"VISp6b","Primary visual area, layer 6b","Control",58.125,13.0102123349314,36.7984374668273,1354.125
"VISp6b","Primary visual area, layer 6b","No Trauma",56.2,11.23664639571,35.5333958723652,1262.62222222222
"VISp6b","Primary visual area, layer 6b","Trauma",55.1,11.3651025316781,35.9396098414487,1291.65555555556
"RSPagl","Retrosplenial area, lateral agranular part","Control",7.25,6.00817894920868,16.9936963102709,288.785714285714
"RSPagl","Retrosplenial area, lateral agranular part","No Trauma",74.8,39.803629091942,125.870127071076,15843.2888888889
"RSPagl","Retrosplenial area, lateral agranular part","Trauma",43.2,14.9427053924129,47.2529834449048,2232.84444444444
"RSPd1","Retrosplenial area, dorsal part, layer 1","Control",37.875,20.9765494064205,59.3306413246983,3520.125
"RSPd1","Retrosplenial area, dorsal part, layer 1","No Trauma",166.4,78.6158310322348,248.605086208808,61804.4888888889
"RSPd1","Retrosplenial area, dorsal part, layer 1","Trauma",54.9,10.9589638601872,34.6552865936626,1200.98888888889
"RSPd2/3","Retrosplenial area, dorsal part, layer 2/3","Control",187.125,97.2906979660146,275.179649112565,75723.8392857143
"RSPd2/3","Retrosplenial area, dorsal part, layer 2/3","No Trauma",947.4,479.425262394695,1516.07579699111,2298485.82222222
"RSPd2/3","Retrosplenial area, dorsal part, layer 2/3","Trauma",369.8,84.8589417798737,268.347535856024,72010.4
"RSPd4","Retrosplenial area, dorsal part, layer 4","Control",1.75,1.11403385432016,3.15096357144468,9.92857142857143
"RSPd4","Retrosplenial area, dorsal part, layer 4","No Trauma",12.6,7.03988636271922,22.262075374951,495.6
"RSPd4","Retrosplenial area, dorsal part, layer 4","Trauma",5.2,1.81842422626478,5.75036230742609,33.0666666666667
"RSPd5","Retrosplenial area, dorsal part, layer 5","Control",164.875,89.6551802144511,253.583143592562,64304.4107142857
"RSPd5","Retrosplenial area, dorsal part, layer 5","No Trauma",810.5,414.555350814447,1310.93912478379,1718561.38888889
"RSPd5","Retrosplenial area, dorsal part, layer 5","Trauma",408.9,126.877670743647,401.222423766834,160979.433333333
"RSPd6a","Retrosplenial area, dorsal part, layer 6a","Control",236.625,71.2568135839855,201.544704363927,40620.2678571429
"RSPd6a","Retrosplenial area, dorsal part, layer 6a","No Trauma",523.7,183.603077316258,580.603909735372,337100.9
"RSPd6a","Retrosplenial area, dorsal part, layer 6a","Trauma",331.9,71.0430933385583,224.65798697378,50471.2111111111
"RSPd6b","Retrosplenial area, dorsal part, layer 6b","Control",5.125,1.14076258954889,3.22656385117578,10.4107142857143
"RSPd6b","Retrosplenial area, dorsal part, layer 6b","No Trauma",9.5,2.39559781451079,7.57554545157567,57.3888888888889
"RSPd6b","Retrosplenial area, dorsal part, layer 6b","Trauma",6.2,1.60416125540213,5.07280330126581,25.7333333333333
"RSPagl1","Retrosplenial area, lateral agranular part, layer 1","Control",48.875,27.3825006032268,77.4494074495455,5998.41071428571
"RSPagl1","Retrosplenial area, lateral agranular part, layer 1","No Trauma",163.2,80.3505928900203,254.090884877395,64562.1777777778
"RSPagl1","Retrosplenial area, lateral agranular part, layer 1","Trauma",87.1,17.3047520769425,54.7224309076675,2994.54444444444
"RSPagl2/3","Retrosplenial area, lateral agranular part, layer 2/3","Control",92.875,57.4793246990354,162.576081090845,26430.9821428571
"RSPagl2/3","Retrosplenial area, lateral agranular part, layer 2/3","No Trauma",409.5,209.573654514747,662.730085831832,439211.166666667
"RSPagl2/3","Retrosplenial area, lateral agranular part, layer 2/3","Trauma",192.8,50.3321854173737,159.164345532814,25333.2888888889
"RSPagl5","Retrosplenial area, lateral agranular part, layer 5","Control",92.375,66.1505149261893,187.101910733162,35007.125
"RSPagl5","Retrosplenial area, lateral agranular part, layer 5","No Trauma",445.4,177.479463600722,561.23934288323,314989.6
"RSPagl5","Retrosplenial area, lateral agranular part, layer 5","Trauma",328.2,98.9430588211669,312.885424538902,97897.2888888889
"RSPagl6a","Retrosplenial area, lateral agranular part, layer 6a","Control",67.5,29.8119103715277,84.3208159353312,7110
"RSPagl6a","Retrosplenial area, lateral agranular part, layer 6a","No Trauma",205.6,68.5823430467185,216.876411298642,47035.3777777778
"RSPagl6a","Retrosplenial area, lateral agranular part, layer 6a","Trauma",151.1,35.1610422042477,111.18897827073,12362.9888888889
"RSPv1","Retrosplenial area, ventral part, layer 1","Control",210.875,57.5485625673781,162.771915355725,26494.6964285714
"RSPv1","Retrosplenial area, ventral part, layer 1","No Trauma",521.3,160.941262577376,508.94095924773,259020.9
"RSPv1","Retrosplenial area, ventral part, layer 1","Trauma",423.2,104.038326271299,328.998074969039,108239.733333333
"RSPv2/3","Retrosplenial area, ventral part, layer 2/3","Control",787.625,214.861744376305,607.720785864223,369324.553571429
"RSPv2/3","Retrosplenial area, ventral part, layer 2/3","No Trauma",1747.5,488.322690441474,1544.21193493639,2384590.5
"RSPv2/3","Retrosplenial area, ventral part, layer 2/3","Trauma",1234.5,262.057553051064,828.698745691769,686741.611111111
"RSPv5","Retrosplenial area, ventral part, layer 5","Control",524,159.017182360002,449.768511887742,202291.714285714
"RSPv5","Retrosplenial area, ventral part, layer 5","No Trauma",1315.8,537.251126879538,1698.93723643145,2886387.73333333
"RSPv5","Retrosplenial area, ventral part, layer 5","Trauma",653.1,214.072337203001,676.956169597084,458269.655555556
"RSPv6a","Retrosplenial area, ventral part, layer 6a","Control",216,66.1718541807186,187.162267259494,35029.7142857143
"RSPv6a","Retrosplenial area, ventral part, layer 6a","No Trauma",401.5,137.427415185051,434.583644934372,188862.944444444
"RSPv6a","Retrosplenial area, ventral part, layer 6a","Trauma",218.8,51.8915107593611,164.095365226715,26927.2888888889
"RSPv6b","Retrosplenial area, ventral part, layer 6b","Control",15.75,5.61487183418159,15.8812557977726,252.214285714286
"RSPv6b","Retrosplenial area, ventral part, layer 6b","No Trauma",18.7,4.47722632391479,14.1582327836335,200.455555555556
"RSPv6b","Retrosplenial area, ventral part, layer 6b","Trauma",10.8,2.84722086720835,9.0037029419382,81.0666666666667
"MOs1","Secondary motor area, layer 1","Control",102.625,30.7599795072382,87.0023603949095,7569.41071428571
"MOs1","Secondary motor area, layer 1","No Trauma",408.7,145.376602885976,459.721183617491,211343.566666667
"MOs1","Secondary motor area, layer 1","Trauma",155.5,27.3204237806729,86.3947657879547,7464.05555555556
"MOs2/3","Secondary motor area, layer 2/3","Control",438.75,136.025306206498,384.737665726364,148023.071428571
"MOs2/3","Secondary motor area, layer 2/3","No Trauma",2282.5,891.81405946905,2820.16367728305,7953323.16666667
"MOs2/3","Secondary motor area, layer 2/3","Trauma",836.9,120.590348793849,381.340166022702,145420.322222222
"MOs5","Secondary motor area, layer 5","Control",714.875,207.113791833999,585.806266732319,343168.982142857
"MOs5","Secondary motor area, layer 5","No Trauma",2193.7,759.136293574627,2400.59974219407,5762879.12222222
"MOs5","Secondary motor area, layer 5","Trauma",769.7,112.766725785776,356.599697762694,127163.344444444
"MOs6a","Secondary motor area, layer 6a","Control",320.625,82.1907488494208,232.470543448904,54042.5535714286
"MOs6a","Secondary motor area, layer 6a","No Trauma",609.9,138.303808094113,437.355042652229,191279.433333333
"MOs6a","Secondary motor area, layer 6a","Trauma",282.2,47.4860915309829,150.164206417138,22549.2888888889
"MOs6b","Secondary motor area, layer 6b","Control",23.625,8.04881867995901,22.7654970765599,518.267857142857
"MOs6b","Secondary motor area, layer 6b","No Trauma",18.2,3.40196021924615,10.7579428021036,115.733333333333
"MOs6b","Secondary motor area, layer 6b","Trauma",12.8,3.17210060089875,10.0310628660288,100.622222222222
"SPFm","Subparafascicular nucleus, magnocellular part","Control",68.5,9.66769288477275,27.344364789007,747.714285714286
"SPFm","Subparafascicular nucleus, magnocellular part","No Trauma",73.6,15.6384142418597,49.4530079974919,2445.6
"SPFm","Subparafascicular nucleus, magnocellular part","Trauma",83.1,14.838725611648,46.9241705070828,2201.87777777778
"SPFp","Subparafascicular nucleus, parvicellular part","Control",110,13.7736809065074,38.9578526835641,1517.71428571429
"SPFp","Subparafascicular nucleus, parvicellular part","No Trauma",193.2,17.3652270676519,54.9136696197869,3015.51111111111
"SPFp","Subparafascicular nucleus, parvicellular part","Trauma",186.1,14.2114586005644,44.9405780509725,2019.65555555556
"SCdg","Superior colliculus, motor related, deep gray layer","Control",614.875,67.1465448265423,189.919108720378,36069.2678571429
"SCdg","Superior colliculus, motor related, deep gray layer","No Trauma",701.9,92.2434520410226,291.699407686139,85088.5444444444
"SCdg","Superior colliculus, motor related, deep gray layer","Trauma",738,80.3876718021972,254.208138693036,64621.7777777778
"SCdw","Superior colliculus, motor related, deep white layer","Control",134.125,15.0195557048612,42.4817187572658,1804.69642857143
"SCdw","Superior colliculus, motor related, deep white layer","No Trauma",162.2,24.7986558775538,78.4202354837916,6149.73333333333
"SCdw","Superior colliculus, motor related, deep white layer","Trauma",161.2,15.7478746361392,49.7991521569952,2479.95555555556
"SCig","Superior colliculus, motor related, intermediate gray layer","Control",2000.125,284.059063117665,803.440359151994,645516.410714286
"SCig","Superior colliculus, motor related, intermediate gray layer","No Trauma",3174.3,471.920097992116,1492.34238326494,2227085.78888889
"SCig","Superior colliculus, motor related, intermediate gray layer","Trauma",2424.6,236.635265522468,748.306413769713,559962.488888889
"SCiw","Superior colliculus, motor related, intermediate white layer","Control",1444,241.026599006357,681.726170414904,464750.571428571
"SCiw","Superior colliculus, motor related, intermediate white layer","No Trauma",2236.1,389.499349592953,1231.70509186791,1517097.43333333
"SCiw","Superior colliculus, motor related, intermediate white layer","Trauma",1842.7,202.502732491852,640.369867082038,410073.566666667
"SCig-a","Superior colliculus, motor related, intermediate gray layer, sublayer a","Control",87,17.0272890217019,48.1604461298748,2319.42857142857
"SCig-a","Superior colliculus, motor related, intermediate gray layer, sublayer a","No Trauma",108.6,16.921518187733,53.5105389412009,2863.37777777778
"SCig-a","Superior colliculus, motor related, intermediate gray layer, sublayer a","Trauma",72.7,4.47722632391479,14.1582327836335,200.455555555556
"SCig-b","Superior colliculus, motor related, intermediate gray layer, sublayer b","Control",152.5,26.2413250972039,74.2216756942144,5508.85714285714
"SCig-b","Superior colliculus, motor related, intermediate gray layer, sublayer b","No Trauma",178.9,31.0402784924506,98.1579792420814,9634.98888888889
"SCig-b","Superior colliculus, motor related, intermediate gray layer, sublayer b","Trauma",132.2,10.4070488932582,32.9099782234304,1083.06666666667
"SCig-c","Superior colliculus, motor related, intermediate gray layer, sublayer c","Control",46.625,8.55640424310519,24.2011658514921,585.696428571429
"SCig-c","Superior colliculus, motor related, intermediate gray layer, sublayer c","No Trauma",39.8,7.92997127639467,25.0767710131198,628.844444444444
"SCig-c","Superior colliculus, motor related, intermediate gray layer, sublayer c","Trauma",43.7,3.87599449604012,12.2569708057633,150.233333333333
"SCop","Superior colliculus, optic layer","Control",472.875,91.0491306736564,257.52583088193,66319.5535714286
"SCop","Superior colliculus, optic layer","No Trauma",586.5,113.252642843826,358.136302420058,128261.611111111
"SCop","Superior colliculus, optic layer","Trauma",443,76.9075924585979,243.203161529158,59147.7777777778
"SCsg","Superior colliculus, superficial gray layer","Control",482.875,104.229046798043,294.804263150024,86909.5535714286
"SCsg","Superior colliculus, superficial gray layer","No Trauma",607.1,152.372967127083,481.845629959545,232175.211111111
"SCsg","Superior colliculus, superficial gray layer","Trauma",462.5,94.0920648443144,297.54523465629,88533.1666666667
"SOCl","Superior olivary complex, lateral part","Control",29.375,8.93215999312916,25.2639636071393,638.267857142857
"SOCl","Superior olivary complex, lateral part","No Trauma",24,3.32999833166458,10.5303793326209,110.888888888889
"SOCl","Superior olivary complex, lateral part","Trauma",32.2,7.61548130820079,24.0822664123532,579.955555555556
"SOCm","Superior olivary complex, medial part","Control",8,3.58070224556979,10.1277553570092,102.571428571429
"SOCm","Superior olivary complex, medial part","No Trauma",9.7,2.08726296059377,6.60050503118259,43.5666666666667
"SOCm","Superior olivary complex, medial part","Trauma",7.1,1.78543489877894,5.64604089409365,31.8777777777778
"POR","Superior olivary complex, periolivary region","Control",31,27.0680359728698,76.5599671592705,5861.42857142857
"POR","Superior olivary complex, periolivary region","No Trauma",17.7,10.950443928089,34.6283442027225,1199.12222222222
"POR","Superior olivary complex, periolivary region","Trauma",18.1,7.8123122199655,24.7047004074573,610.322222222222
"SSs1","Supplemental somatosensory area, layer 1","Control",98,24.7393555753927,69.9734643581816,4896.28571428571
"SSs1","Supplemental somatosensory area, layer 1","No Trauma",452.4,136.937714957486,433.035076844564,187519.377777778
"SSs1","Supplemental somatosensory area, layer 1","Trauma",164.4,39.0703638751079,123.551338856903,15264.9333333333
"SSs2/3","Supplemental somatosensory area, layer 2/3","Control",571.875,139.42912145859,394.365109113007,155523.839285714
"SSs2/3","Supplemental somatosensory area, layer 2/3","No Trauma",3689.7,1338.89220419138,4233.94890668799,17926323.3444444
"SSs2/3","Supplemental somatosensory area, layer 2/3","Trauma",1702.7,444.503544542798,1405.64362877335,1975834.01111111
"SSs4","Supplemental somatosensory area, layer 4","Control",133.875,43.3117591670306,122.504154448504,15007.2678571429
"SSs4","Supplemental somatosensory area, layer 4","No Trauma",852,448.601307770422,1418.60189388473,2012431.33333333
"SSs4","Supplemental somatosensory area, layer 4","Trauma",581.2,230.02911892966,727.415943979478,529133.955555556
"SSs5","Supplemental somatosensory area, layer 5","Control",456.75,130.361139860444,368.716983994112,135952.214285714
"SSs5","Supplemental somatosensory area, layer 5","No Trauma",1500.9,566.193576045822,1790.46129686055,3205751.65555556
"SSs5","Supplemental somatosensory area, layer 5","Trauma",766.7,171.891441839836,543.568466504246,295466.677777778
"SSs6a","Supplemental somatosensory area, layer 6a","Control",413.25,127.201576528864,359.780389364719,129441.928571429
"SSs6a","Supplemental somatosensory area, layer 6a","No Trauma",625.6,162.85755193488,515.000798273383,265225.822222222
"SSs6a","Supplemental somatosensory area, layer 6a","Trauma",440.6,79.2027216142925,250.460997185412,62730.7111111111
"SSs6b","Supplemental somatosensory area, layer 6b","Control",28.375,11.2105458959729,31.7082120953818,1005.41071428571
"SSs6b","Supplemental somatosensory area, layer 6b","No Trauma",21.6,5.22642856600524,16.5274182967442,273.155555555556
"SSs6b","Supplemental somatosensory area, layer 6b","Trauma",31.1,6.74858009757114,21.3408840804062,455.433333333333
"TEa1","Temporal association areas, layer 1","Control",58.125,10.8371673618419,30.6521381216478,939.553571428571
"TEa1","Temporal association areas, layer 1","No Trauma",185.7,31.5475126682843,99.7619945447942,9952.45555555556
"TEa1","Temporal association areas, layer 1","Trauma",139.8,13.1282562098365,41.5151913293328,1723.51111111111
"TEa2/3","Temporal association areas, layer 2/3","Control",152.875,19.5388235316254,55.2641384624785,3054.125
"TEa2/3","Temporal association areas, layer 2/3","No Trauma",534,102.809856855589,325.113313579537,105698.666666667
"TEa2/3","Temporal association areas, layer 2/3","Trauma",459.4,70.1870833320966,221.951045653465,49262.2666666667
"TEa4","Temporal association areas, layer 4","Control",53.25,6.62449458988598,18.7369001857679,351.071428571429
"TEa4","Temporal association areas, layer 4","No Trauma",144.5,46.7711330725362,147.903309256044,21875.3888888889
"TEa4","Temporal association areas, layer 4","Trauma",111.3,20.1632503993445,63.7617962942283,4065.56666666667
"TEa5","Temporal association areas, layer 5","Control",779.625,83.6905305916642,236.712566809864,56032.8392857143
"TEa5","Temporal association areas, layer 5","No Trauma",1290.8,176.985925366335,559.678637950188,313240.177777778
"TEa5","Temporal association areas, layer 5","Trauma",1114.9,118.584657992133,374.997614807229,140623.211111111
"TEa6a","Temporal association areas, layer 6a","Control",417.625,52.1275693097506,147.439030982786,21738.2678571429
"TEa6a","Temporal association areas, layer 6a","No Trauma",705,108.234005746808,342.265978443666,117146
"TEa6a","Temporal association areas, layer 6a","Trauma",656.1,79.3503413141158,250.927811664364,62964.7666666667
"TEa6b","Temporal association areas, layer 6b","Control",70.625,10.4025022745217,29.422719598491,865.696428571429
"TEa6b","Temporal association areas, layer 6b","No Trauma",106.9,16.3166241061753,51.5976959003231,2662.32222222222
"TEa6b","Temporal association areas, layer 6b","Trauma",130.2,20.8234910084207,65.8496604226459,4336.17777777778
"TMd","Tuberomammillary nucleus, dorsal part","Control",26.25,3.89940471647368,11.0291820704374,121.642857142857
"TMd","Tuberomammillary nucleus, dorsal part","No Trauma",27.4,7.44490877490562,23.5428687008756,554.266666666667
"TMd","Tuberomammillary nucleus, dorsal part","Trauma",26.6,5.75654217197944,18.2037847102677,331.377777777778
"TMv","Tuberomammillary nucleus, ventral part","Control",15.875,2.74797002998837,7.77243297080871,60.4107142857143
"TMv","Tuberomammillary nucleus, ventral part","No Trauma",21.9,4.82458979257995,15.256692520552,232.766666666667
"TMv","Tuberomammillary nucleus, ventral part","Trauma",22.4,3.42279937413158,10.8238419960546,117.155555555556
"AUDv1","Ventral auditory area, layer 1","Control",58.875,9.18546503216592,25.9804184503857,674.982142857143
"AUDv1","Ventral auditory area, layer 1","No Trauma",163.6,27.3784992689925,86.5784166072713,7495.82222222222
"AUDv1","Ventral auditory area, layer 1","Trauma",103,12.895304916476,40.7785346584314,1662.88888888889
"AUDv2/3","Ventral auditory area, layer 2/3","Control",238.25,27.6345733250424,78.1623767733373,6109.35714285714
"AUDv2/3","Ventral auditory area, layer 2/3","No Trauma",832.6,196.279064372926,620.688900425254,385254.711111111
"AUDv2/3","Ventral auditory area, layer 2/3","Trauma",592.7,98.4598113163155,311.357261749978,96943.3444444444
"AUDv4","Ventral auditory area, layer 4","Control",85.125,18.9061946575341,53.474793795101,2859.55357142857
"AUDv4","Ventral auditory area, layer 4","No Trauma",318.2,125.559795405306,397.05493602551,157652.622222222
"AUDv4","Ventral auditory area, layer 4","Trauma",261,90.5997301933682,286.501502807771,82083.1111111111
"AUDv5","Ventral auditory area, layer 5","Control",527.375,61.169535338855,173.013572960538,29933.6964285714
"AUDv5","Ventral auditory area, layer 5","No Trauma",1028.4,220.433925600293,697.073278469025,485911.155555556
"AUDv5","Ventral auditory area, layer 5","Trauma",844,142.815965494058,451.623737197238,203964
"AUDv6a","Ventral auditory area, layer 6a","Control",349.25,56.1031416232638,158.683647550716,25180.5
"AUDv6a","Ventral auditory area, layer 6a","No Trauma",612.7,134.723259560726,426.032354013949,181503.566666667
"AUDv6a","Ventral auditory area, layer 6a","Trauma",489.5,79.5428954855317,251.536721419005,63270.7222222222
"AUDv6b","Ventral auditory area, layer 6b","Control",40.5,6.3160792540038,17.864569884071,319.142857142857
"AUDv6b","Ventral auditory area, layer 6b","No Trauma",45,7.69270939122087,24.3264830540253,591.777777777778
"AUDv6b","Ventral auditory area, layer 6b","Trauma",57.4,9.15204895091804,28.9413199422556,837.6
"LAV","Lateral vestibular nucleus","Control",7.75,2.51246890528022,7.10633520177595,50.5
"LAV","Lateral vestibular nucleus","No Trauma",6.2,1.4047538337137,4.44222166638871,19.7333333333333
"LAV","Lateral vestibular nucleus","Trauma",7.7,1.55670592384475,4.92273636642603,24.2333333333333
"MV","Medial vestibular nucleus","Control",530.75,114.672631870033,324.343182447234,105198.5
"MV","Medial vestibular nucleus","No Trauma",340.8,40.1715211450987,127.033503892127,16137.5111111111
"MV","Medial vestibular nucleus","Trauma",461.4,96.5240557236036,305.235865083599,93168.9333333333
"SPIV","Spinal vestibular nucleus","Control",178.625,35.0086405150826,99.0193884333482,9804.83928571429
