Animal,Experiment,Date,din,state,time,rewarded
01,25c2,250701,3,1.0,1751387259.1680577,0.0
01,25c2,250701,3,0.0,1751387259.215592,
01,25c2,250701,3,1.0,1751387259.2634645,0.0
01,25c2,250701,3,0.0,1751387259.3113356,
01,25c2,250701,3,1.0,1751387259.3898194,0.0
01,25c2,250701,3,0.0,1751387259.4374678,
01,25c2,250701,3,1.0,1751387259.4998696,0.0
01,25c2,250701,3,0.0,1751387259.5472243,
01,25c2,250701,3,1.0,1751387259.610312,0.0
01,25c2,250701,3,0.0,1751387259.6581883,
01,25c2,250701,4,1.0,1751387275.6026292,1.0
01,25c2,250701,4,0.0,1751387275.633554,
01,25c2,250701,4,1.0,1751387275.6974025,0.0
01,25c2,250701,4,0.0,1751387275.7138386,
01,25c2,250701,4,1.0,1751387275.76073,0.0
01,25c2,250701,4,0.0,1751387275.8076625,
01,25c2,250701,4,1.0,1751387275.8555112,0.0
01,25c2,250701,4,0.0,1751387275.9030974,
01,25c2,250701,4,1.0,1751387275.9494429,0.0
01,25c2,250701,4,0.0,1751387275.9961953,
01,25c2,250701,4,1.0,1751387276.0592463,0.0
01,25c2,250701,4,0.0,1751387276.1057453,
01,25c2,250701,4,1.0,1751387276.1673234,0.0
01,25c2,250701,4,0.0,1751387276.2143328,
01,25c2,250701,4,1.0,1751387276.277834,0.0
01,25c2,250701,4,0.0,1751387276.3414254,
01,25c2,250701,4,1.0,1751387276.4048047,0.0
01,25c2,250701,4,0.0,1751387276.4523053,
01,25c2,250701,4,1.0,1751387276.514618,0.0
01,25c2,250701,4,0.0,1751387276.5778542,
01,25c2,250701,4,1.0,1751387276.6253688,0.0
01,25c2,250701,4,0.0,1751387276.6731827,
01,25c2,250701,4,1.0,1751387276.7363095,0.0
01,25c2,250701,4,0.0,1751387276.7992775,
01,25c2,250701,4,1.0,1751387276.8617234,0.0
01,25c2,250701,4,0.0,1751387276.9251702,
01,25c2,250701,4,1.0,1751387276.9880743,0.0
01,25c2,250701,4,0.0,1751387277.0515642,
01,25c2,250701,4,1.0,1751387277.1153924,0.0
01,25c2,250701,4,0.0,1751387277.1630702,
01,25c2,250701,4,1.0,1751387277.2270095,0.0
01,25c2,250701,4,0.0,1751387277.2895164,
01,25c2,250701,4,1.0,1751387277.3523223,0.0
01,25c2,250701,4,0.0,1751387277.41411,
01,25c2,250701,4,1.0,1751387277.4777217,0.0
01,25c2,250701,4,0.0,1751387277.5414326,
01,25c2,250701,5,1.0,1751387281.0917878,1.0
01,25c2,250701,5,0.0,1751387281.1229043,
01,25c2,250701,5,1.0,1751387281.170319,0.0
01,25c2,250701,5,0.0,1751387281.2496898,
01,25c2,250701,5,1.0,1751387281.2647755,0.0
01,25c2,250701,5,0.0,1751387281.2963822,
01,25c2,250701,5,1.0,1751387281.3441489,0.0
01,25c2,250701,5,0.0,1751387281.391096,
01,25c2,250701,5,1.0,1751387281.4542294,0.0
01,25c2,250701,5,0.0,1751387281.501199,
01,25c2,250701,5,1.0,1751387281.5490086,0.0
01,25c2,250701,5,0.0,1751387281.6117263,
01,25c2,250701,5,1.0,1751387281.6743104,0.0
01,25c2,250701,5,0.0,1751387281.7213466,
01,25c2,250701,5,1.0,1751387281.7679048,0.0
01,25c2,250701,5,0.0,1751387281.8309195,
01,25c2,250701,5,1.0,1751387281.8938007,0.0
01,25c2,250701,5,0.0,1751387281.9408586,
01,25c2,250701,5,1.0,1751387282.0025735,0.0
01,25c2,250701,5,0.0,1751387282.0662262,
01,25c2,250701,5,1.0,1751387282.1291187,0.0
01,25c2,250701,5,0.0,1751387282.1770153,
01,25c2,250701,5,1.0,1751387282.322468,0.0
01,25c2,250701,5,0.0,1751387282.3516896,
01,25c2,250701,3,1.0,1751387308.1115162,1.0
01,25c2,250701,3,0.0,1751387308.1430752,
01,25c2,250701,3,1.0,1751387308.2054656,0.0
01,25c2,250701,3,0.0,1751387308.2214212,
01,25c2,250701,3,1.0,1751387308.3012376,0.0
01,25c2,250701,3,0.0,1751387308.3331237,
01,25c2,250701,3,1.0,1751387308.3829756,0.0
01,25c2,250701,3,0.0,1751387308.427681,
01,25c2,250701,3,1.0,1751387308.4910457,0.0
01,25c2,250701,3,0.0,1751387308.5226748,
01,25c2,250701,3,1.0,1751387308.6026435,0.0
01,25c2,250701,3,0.0,1751387308.6345294,
01,25c2,250701,3,1.0,1751387308.698358,0.0
01,25c2,250701,3,0.0,1751387308.76119,
01,25c2,250701,3,1.0,1751387308.809062,0.0
01,25c2,250701,3,0.0,1751387308.856964,
01,25c2,250701,3,1.0,1751387308.9367504,0.0
01,25c2,250701,3,0.0,1751387308.9686358,
01,25c2,250701,4,1.0,1751387331.050719,1.0
01,25c2,250701,4,0.0,1751387331.082383,
01,25c2,250701,4,1.0,1751387331.129259,0.0
01,25c2,250701,4,0.0,1751387331.1929555,
01,25c2,250701,4,1.0,1751387331.209909,0.0
01,25c2,250701,4,0.0,1751387331.2565684,
01,25c2,250701,4,1.0,1751387331.3044407,0.0
01,25c2,250701,4,0.0,1751387331.3522398,
01,25c2,250701,4,1.0,1751387331.369194,0.0
01,25c2,250701,4,0.0,1751387331.3841803,
01,25c2,250701,4,1.0,1751387331.416068,0.0
01,25c2,250701,4,0.0,1751387331.4629436,
01,25c2,250701,4,1.0,1751387331.510845,0.0
01,25c2,250701,4,0.0,1751387331.5588827,
01,25c2,250701,4,1.0,1751387331.6383836,0.0
01,25c2,250701,4,0.0,1751387331.66987,
01,25c2,250701,4,1.0,1751387331.7489588,0.0
01,25c2,250701,4,0.0,1751387331.7966018,
01,25c2,250701,4,1.0,1751387331.843768,0.0
01,25c2,250701,4,0.0,1751387331.8906424,
01,25c2,250701,5,1.0,1751387361.1646416,1.0
01,25c2,250701,5,0.0,1751387361.2116563,
01,25c2,250701,5,1.0,1751387361.2587678,0.0
01,25c2,250701,5,0.0,1751387361.2903762,
01,25c2,250701,5,1.0,1751387361.352851,0.0
01,25c2,250701,5,0.0,1751387361.38475,
01,25c2,250701,5,1.0,1751387361.4322884,0.0
01,25c2,250701,5,0.0,1751387361.479175,
01,25c2,250701,5,1.0,1751387361.5433989,0.0
01,25c2,250701,5,0.0,1751387361.5907965,
01,25c2,250701,5,1.0,1751387361.6532571,0.0
01,25c2,250701,5,0.0,1751387361.6852827,
01,25c2,250701,3,1.0,1751387365.731641,1.0
01,25c2,250701,3,0.0,1751387365.7635431,
01,25c2,250701,3,1.0,1751387365.8114164,0.0
01,25c2,250701,3,0.0,1751387365.828371,
01,25c2,250701,3,1.0,1751387365.8749893,0.0
01,25c2,250701,3,0.0,1751387365.9061697,
01,25c2,250701,3,1.0,1751387365.969473,0.0
01,25c2,250701,3,0.0,1751387366.0014677,
01,25c2,250701,3,1.0,1751387366.0647645,0.0
01,25c2,250701,3,0.0,1751387366.111904,
01,25c2,250701,3,1.0,1751387366.1746466,0.0
01,25c2,250701,3,0.0,1751387366.2218473,
01,25c2,250701,3,1.0,1751387366.2846515,0.0
01,25c2,250701,3,0.0,1751387366.331483,
01,25c2,250701,3,1.0,1751387366.394301,0.0
01,25c2,250701,3,0.0,1751387366.440901,
01,25c2,250701,3,1.0,1751387366.5027974,0.0
01,25c2,250701,3,0.0,1751387366.5507655,
01,25c2,250701,3,1.0,1751387366.6272273,0.0
01,25c2,250701,3,0.0,1751387366.6747007,
01,25c2,250701,3,1.0,1751387366.7382605,0.0
01,25c2,250701,3,0.0,1751387366.7862394,
01,25c2,250701,3,1.0,1751387366.8646667,0.0
01,25c2,250701,3,0.0,1751387366.912076,
01,25c2,250701,3,1.0,1751387366.9748278,0.0
01,25c2,250701,3,0.0,1751387367.0223143,
01,25c2,250701,4,1.0,1751387403.4214826,1.0
01,25c2,250701,4,0.0,1751387403.4521384,
01,25c2,250701,4,1.0,1751387403.484033,0.0
01,25c2,250701,4,0.0,1751387403.5155818,
01,25c2,250701,4,1.0,1751387403.563096,0.0
01,25c2,250701,4,0.0,1751387403.5943136,
01,25c2,250701,4,1.0,1751387403.6422734,0.0
01,25c2,250701,4,0.0,1751387403.6901455,
01,25c2,250701,4,1.0,1751387403.7537756,0.0
01,25c2,250701,4,0.0,1751387403.7846646,
01,25c2,250701,4,1.0,1751387403.8483398,0.0
01,25c2,250701,4,0.0,1751387403.8948078,
01,25c2,250701,4,1.0,1751387403.9422755,0.0
01,25c2,250701,4,0.0,1751387404.0039957,
01,25c2,250701,4,1.0,1751387404.0518122,0.0
01,25c2,250701,4,0.0,1751387404.115234,
01,25c2,250701,4,1.0,1751387404.1632586,0.0
01,25c2,250701,4,0.0,1751387404.227173,
01,25c2,250701,4,1.0,1751387404.3059278,0.0
01,25c2,250701,4,0.0,1751387404.353501,
01,25c2,250701,4,1.0,1751387404.3704565,0.0
01,25c2,250701,4,0.0,1751387404.3874235,
01,25c2,250701,4,1.0,1751387404.406361,0.0
01,25c2,250701,4,0.0,1751387404.465203,
01,25c2,250701,4,1.0,1751387404.512892,0.0
01,25c2,250701,4,0.0,1751387404.5750997,
01,25c2,250701,4,1.0,1751387404.637684,0.0
01,25c2,250701,4,0.0,1751387404.6855588,
01,25c2,250701,4,1.0,1751387404.7479513,0.0
01,25c2,250701,4,0.0,1751387404.7954512,
01,25c2,250701,4,1.0,1751387404.873577,0.0
01,25c2,250701,4,0.0,1751387404.9374695,
01,25c2,250701,4,1.0,1751387405.015915,0.0
01,25c2,250701,4,0.0,1751387405.063274,
01,25c2,250701,4,1.0,1751387405.1260903,0.0
01,25c2,250701,4,0.0,1751387405.173185,
01,25c2,250701,5,1.0,1751387408.3530767,1.0
01,25c2,250701,5,0.0,1751387408.371028,
01,25c2,250701,5,1.0,1751387408.432862,0.0
01,25c2,250701,5,0.0,1751387408.4498172,
01,25c2,250701,5,1.0,1751387408.5116825,0.0
01,25c2,250701,5,0.0,1751387408.5429006,
01,25c2,250701,5,1.0,1751387408.605717,0.0
01,25c2,250701,5,0.0,1751387408.6372986,
01,25c2,250701,5,1.0,1751387408.69943,0.0
01,25c2,250701,5,0.0,1751387408.746474,
01,25c2,250701,5,1.0,1751387408.7936244,0.0
01,25c2,250701,5,0.0,1751387408.840123,
01,25c2,250701,5,1.0,1751387408.8881378,0.0
01,25c2,250701,5,0.0,1751387408.950057,
01,25c2,250701,5,1.0,1751387409.0285983,0.0
01,25c2,250701,5,0.0,1751387409.075544,
01,25c2,250701,5,1.0,1751387409.139444,0.0
01,25c2,250701,5,0.0,1751387409.1873164,
01,25c2,250701,3,1.0,1751387422.123726,1.0
01,25c2,250701,3,0.0,1751387422.1546323,
01,25c2,250701,3,1.0,1751387422.2176914,0.0
01,25c2,250701,3,0.0,1751387422.2497573,
01,25c2,250701,3,1.0,1751387422.2976985,0.0
01,25c2,250701,3,0.0,1751387422.345116,
01,25c2,250701,3,1.0,1751387422.408487,0.0
01,25c2,250701,3,0.0,1751387422.4387949,
01,25c2,250701,3,1.0,1751387422.5012813,0.0
01,25c2,250701,3,0.0,1751387422.533195,
01,25c2,250701,3,1.0,1751387422.595822,0.0
01,25c2,250701,3,0.0,1751387422.642867,
01,25c2,250701,3,1.0,1751387422.705521,0.0
01,25c2,250701,3,0.0,1751387422.753552,
01,25c2,250701,3,1.0,1751387422.8331108,0.0
01,25c2,250701,3,0.0,1751387422.851064,
01,25c2,250701,4,1.0,1751387427.1375155,1.0
01,25c2,250701,4,0.0,1751387427.1554663,
01,25c2,250701,4,1.0,1751387427.2961895,0.0
01,25c2,250701,4,0.0,1751387427.3280315,
01,25c2,250701,4,1.0,1751387427.3912437,0.0
01,25c2,250701,4,0.0,1751387427.4227436,
01,25c2,250701,4,1.0,1751387427.486136,0.0
01,25c2,250701,4,0.0,1751387427.5179322,
01,25c2,250701,4,1.0,1751387427.5807738,0.0
01,25c2,250701,4,0.0,1751387427.6274085,
01,25c2,250701,4,1.0,1751387427.6904068,0.0
01,25c2,250701,4,0.0,1751387427.737445,
01,25c2,250701,4,1.0,1751387427.8013823,0.0
01,25c2,250701,4,0.0,1751387427.849055,
01,25c2,250701,4,1.0,1751387427.9121864,0.0
01,25c2,250701,4,0.0,1751387427.9598737,
01,25c2,250701,4,1.0,1751387428.022492,0.0
01,25c2,250701,4,0.0,1751387428.0863214,
01,25c2,250701,4,1.0,1751387428.1341932,0.0
01,25c2,250701,4,0.0,1751387428.1820655,
01,25c2,250701,4,1.0,1751387428.259858,0.0
01,25c2,250701,4,0.0,1751387428.307799,
01,25c2,250701,4,1.0,1751387428.3716002,0.0
01,25c2,250701,4,0.0,1751387428.4355423,
01,25c2,250701,4,1.0,1751387428.5140128,0.0
01,25c2,250701,4,0.0,1751387428.544186,
01,25c2,250701,5,1.0,1751387431.594088,1.0
01,25c2,250701,5,0.0,1751387431.624455,
01,25c2,250701,5,1.0,1751387431.6719563,0.0
01,25c2,250701,5,0.0,1751387431.7035944,
01,25c2,250701,5,1.0,1751387431.7664874,0.0
01,25c2,250701,5,0.0,1751387431.7833648,
01,25c2,250701,5,1.0,1751387431.8442464,0.0
01,25c2,250701,5,0.0,1751387431.8917494,
01,25c2,250701,5,1.0,1751387431.955126,0.0
01,25c2,250701,5,0.0,1751387432.0029705,
01,25c2,250701,5,1.0,1751387432.0668824,0.0
01,25c2,250701,5,0.0,1751387432.1138625,
01,25c2,250701,5,1.0,1751387432.1908734,0.0
01,25c2,250701,5,0.0,1751387432.2225974,
01,25c2,250701,3,1.0,1751387434.8390868,1.0
01,25c2,250701,3,0.0,1751387434.856012,
01,25c2,250701,3,1.0,1751387434.9180655,0.0
01,25c2,250701,3,0.0,1751387434.9350238,
01,25c2,250701,3,1.0,1751387434.9803915,0.0
01,25c2,250701,3,0.0,1751387435.0117884,
01,25c2,250701,3,1.0,1751387435.0753028,0.0
01,25c2,250701,3,0.0,1751387435.1231787,
01,25c2,250701,3,1.0,1751387435.1710165,0.0
01,25c2,250701,3,0.0,1751387435.2172546,
01,25c2,250701,3,1.0,1751387435.2797,0.0
01,25c2,250701,3,0.0,1751387435.3269866,
01,25c2,250701,3,1.0,1751387435.3894048,0.0
01,25c2,250701,3,0.0,1751387435.436778,
01,25c2,250701,3,1.0,1751387435.4980986,0.0
01,25c2,250701,3,0.0,1751387435.5611074,
01,25c2,250701,3,1.0,1751387435.6243482,0.0
01,25c2,250701,3,0.0,1751387435.670676,
01,25c2,250701,3,1.0,1751387435.7327204,0.0
01,25c2,250701,3,0.0,1751387435.7797616,
01,25c2,250701,3,1.0,1751387435.85855,0.0
01,25c2,250701,3,0.0,1751387435.9064188,
01,25c2,250701,3,1.0,1751387435.9862046,0.0
01,25c2,250701,3,0.0,1751387436.0340774,
01,25c2,250701,4,1.0,1751387454.724408,1.0
01,25c2,250701,4,0.0,1751387454.756439,
01,25c2,250701,4,1.0,1751387454.8029995,0.0
01,25c2,250701,4,0.0,1751387454.8341746,
01,25c2,250701,4,1.0,1751387454.8820467,0.0
01,25c2,250701,4,0.0,1751387454.929919,
01,25c2,250701,4,1.0,1751387454.9770088,0.0
01,25c2,250701,4,0.0,1751387455.024155,
01,25c2,250701,4,1.0,1751387455.0863338,0.0
01,25c2,250701,4,0.0,1751387455.1333618,
01,25c2,250701,4,1.0,1751387455.1962163,0.0
01,25c2,250701,4,0.0,1751387455.2433782,
01,25c2,250701,4,1.0,1751387455.3062024,0.0
01,25c2,250701,4,0.0,1751387455.353633,
01,25c2,250701,4,1.0,1751387455.416891,0.0
01,25c2,250701,4,0.0,1751387455.4640973,
01,25c2,250701,4,1.0,1751387455.5274024,0.0
01,25c2,250701,4,0.0,1751387455.559318,
01,25c2,250701,4,1.0,1751387455.6383314,0.0
01,25c2,250701,4,0.0,1751387455.6862037,
01,25c2,250701,4,1.0,1751387455.7642946,0.0
01,25c2,250701,4,0.0,1751387455.7962384,
01,25c2,250701,4,1.0,1751387455.8601549,0.0
01,25c2,250701,4,0.0,1751387455.9071991,
01,25c2,250701,4,1.0,1751387455.9857097,0.0
01,25c2,250701,4,0.0,1751387456.033576,
01,25c2,250701,4,1.0,1751387456.0974295,0.0
01,25c2,250701,4,0.0,1751387456.1452663,
01,25c2,250701,4,1.0,1751387469.176481,0.0
01,25c2,250701,4,0.0,1751387469.2235963,
01,25c2,250701,5,1.0,1751387471.8872733,1.0
01,25c2,250701,5,0.0,1751387471.9352586,
01,25c2,250701,5,1.0,1751387471.9825037,0.0
01,25c2,250701,5,0.0,1751387472.0140064,
01,25c2,250701,5,1.0,1751387472.0776763,0.0
01,25c2,250701,5,0.0,1751387472.1095822,
01,25c2,250701,5,1.0,1751387472.1735442,0.0
01,25c2,250701,5,0.0,1751387472.205052,
01,25c2,250701,5,1.0,1751387472.268358,0.0
01,25c2,250701,5,0.0,1751387472.315946,
01,25c2,250701,5,1.0,1751387472.3947072,0.0
01,25c2,250701,5,0.0,1751387472.4263792,
01,25c2,250701,5,1.0,1751387472.4899037,0.0
01,25c2,250701,5,0.0,1751387472.5372224,
01,25c2,250701,3,1.0,1751387477.018111,1.0
01,25c2,250701,3,0.0,1751387477.0500247,
01,25c2,250701,3,1.0,1751387477.0978982,0.0
01,25c2,250701,3,0.0,1751387477.1298125,
01,25c2,250701,3,1.0,1751387477.177754,0.0
01,25c2,250701,3,0.0,1751387477.225625,
01,25c2,250701,3,1.0,1751387477.2725935,0.0
01,25c2,250701,3,0.0,1751387477.3188877,
01,25c2,250701,3,1.0,1751387477.380528,0.0
01,25c2,250701,3,0.0,1751387477.4278944,
01,25c2,250701,3,1.0,1751387477.4916682,0.0
01,25c2,250701,3,0.0,1751387477.5379329,
01,25c2,250701,3,1.0,1751387477.58561,0.0
01,25c2,250701,3,0.0,1751387477.6336036,
01,25c2,250701,3,1.0,1751387477.7126513,0.0
01,25c2,250701,3,0.0,1751387477.7605958,
01,25c2,250701,4,1.0,1751387483.4850993,1.0
01,25c2,250701,4,0.0,1751387483.5326622,
