Animal,Experiment,din,state,time,rewarded
08,25c5,3,1.0,1761069108.0772688,0.0
08,25c5,3,0.0,1761069108.1244829,
08,25c5,3,1.0,1761069108.1723835,0.0
08,25c5,3,0.0,1761069108.2351756,
08,25c5,3,1.0,1761069108.2826295,0.0
08,25c5,3,0.0,1761069108.330399,
08,25c5,3,1.0,1761069108.3769631,0.0
08,25c5,3,0.0,1761069108.4241705,
08,25c5,3,1.0,1761069108.4717214,0.0
08,25c5,3,0.0,1761069108.5196028,
08,25c5,3,1.0,1761069108.566436,0.0
08,25c5,3,0.0,1761069108.630355,
08,25c5,3,1.0,1761069108.67733,0.0
08,25c5,3,0.0,1761069108.724694,
08,25c5,3,1.0,1761069108.771463,0.0
08,25c5,3,0.0,1761069108.8184154,
08,25c5,3,1.0,1761069108.8812935,0.0
08,25c5,3,0.0,1761069108.9288824,
08,25c5,3,1.0,1761069108.9769166,0.0
08,25c5,3,0.0,1761069109.024051,
08,25c5,3,1.0,1761069109.0720356,0.0
08,25c5,3,0.0,1761069109.1191616,
08,25c5,3,1.0,1761069118.65846,0.0
08,25c5,3,0.0,1761069118.7063296,
08,25c5,4,1.0,1761069120.4444509,1.0
08,25c5,4,0.0,1761069120.4756773,
08,25c5,4,1.0,1761069120.523573,0.0
08,25c5,4,0.0,1761069120.5554943,
08,25c5,4,1.0,1761069120.6033769,0.0
08,25c5,4,0.0,1761069120.6352346,
08,25c5,4,1.0,1761069120.6983314,0.0
08,25c5,4,0.0,1761069120.7299757,
08,25c5,4,1.0,1761069120.7921166,0.0
08,25c5,4,0.0,1761069120.8396578,
08,25c5,4,1.0,1761069120.886979,0.0
08,25c5,4,0.0,1761069120.9349818,
08,25c5,4,1.0,1761069120.9983888,0.0
08,25c5,4,0.0,1761069121.0297472,
08,25c5,4,1.0,1761069121.077328,0.0
08,25c5,4,0.0,1761069121.140545,
08,25c5,4,1.0,1761069121.204139,0.0
08,25c5,4,0.0,1761069121.2347498,
08,25c5,4,1.0,1761069121.297938,0.0
08,25c5,4,0.0,1761069121.345431,
08,25c5,4,1.0,1761069121.3932772,0.0
08,25c5,4,0.0,1761069121.4412618,
08,25c5,4,1.0,1761069121.5035155,0.0
08,25c5,4,0.0,1761069121.5506508,
08,25c5,4,1.0,1761069121.597483,0.0
08,25c5,4,0.0,1761069121.6435022,
08,25c5,4,1.0,1761069121.706552,0.0
08,25c5,4,0.0,1761069121.7535973,
08,25c5,4,1.0,1761069121.8006077,0.0
08,25c5,4,0.0,1761069121.8623135,
08,25c5,4,1.0,1761069121.909409,0.0
08,25c5,4,0.0,1761069121.956545,
08,25c5,4,1.0,1761069122.0187683,0.0
08,25c5,4,0.0,1761069122.0648077,
08,25c5,4,1.0,1761069122.143164,0.0
08,25c5,4,0.0,1761069122.2061737,
08,25c5,4,1.0,1761069122.251786,0.0
08,25c5,4,0.0,1761069122.2987416,
08,25c5,4,1.0,1761069122.3766494,0.0
08,25c5,4,0.0,1761069122.423922,
08,25c5,5,1.0,1761069124.101452,1.0
08,25c5,5,0.0,1761069124.1323793,
08,25c5,5,1.0,1761069124.1954105,0.0
08,25c5,5,0.0,1761069124.2273414,
08,25c5,5,1.0,1761069124.2744417,0.0
08,25c5,5,0.0,1761069124.306149,
08,25c5,5,1.0,1761069124.3699472,0.0
08,25c5,5,0.0,1761069124.4016793,
08,25c5,5,1.0,1761069124.4495387,0.0
08,25c5,5,0.0,1761069124.497595,
08,25c5,5,1.0,1761069124.545468,0.0
08,25c5,5,0.0,1761069124.5929587,
08,25c5,5,1.0,1761069124.655697,0.0
08,25c5,5,0.0,1761069124.702582,
08,25c5,5,1.0,1761069124.749549,0.0
08,25c5,5,0.0,1761069124.796857,
08,25c5,5,1.0,1761069124.8443046,0.0
08,25c5,5,0.0,1761069124.8919244,
08,25c5,5,1.0,1761069124.9548335,0.0
08,25c5,5,0.0,1761069125.0020902,
08,25c5,5,1.0,1761069125.0485654,0.0
08,25c5,5,0.0,1761069125.095676,
08,25c5,5,1.0,1761069125.1575148,0.0
08,25c5,5,0.0,1761069125.2054162,
08,25c5,5,1.0,1761069125.26779,0.0
08,25c5,5,0.0,1761069125.3145676,
08,25c5,5,1.0,1761069125.3615203,0.0
08,25c5,5,0.0,1761069125.424131,
08,25c5,5,1.0,1761069125.4712026,0.0
08,25c5,5,0.0,1761069125.5180373,
08,25c5,5,1.0,1761069125.565107,0.0
08,25c5,5,0.0,1761069125.611833,
08,25c5,5,1.0,1761069125.6756036,0.0
08,25c5,5,0.0,1761069125.7235885,
08,25c5,5,1.0,1761069125.7704177,0.0
08,25c5,5,0.0,1761069125.817914,
08,25c5,5,1.0,1761069125.86533,0.0
08,25c5,5,0.0,1761069125.9289412,
08,25c5,5,1.0,1761069125.976539,0.0
08,25c5,5,0.0,1761069126.0235589,
08,25c5,5,1.0,1761069126.0868316,0.0
08,25c5,5,0.0,1761069126.1503732,
08,25c5,5,1.0,1761069126.229585,0.0
08,25c5,5,0.0,1761069126.2609243,
08,25c5,3,1.0,1761069130.5774972,1.0
08,25c5,3,0.0,1761069130.6237607,
08,25c5,3,1.0,1761069130.6714242,0.0
08,25c5,3,0.0,1761069130.7032485,
08,25c5,3,1.0,1761069130.7659545,0.0
08,25c5,3,0.0,1761069130.7977269,
08,25c5,3,1.0,1761069130.8296435,0.0
08,25c5,3,0.0,1761069130.8768337,
08,25c5,3,1.0,1761069130.9248164,0.0
08,25c5,3,0.0,1761069130.9880254,
08,25c5,3,1.0,1761069131.0191743,0.0
08,25c5,3,0.0,1761069131.0819716,
08,25c5,3,1.0,1761069131.1291907,0.0
08,25c5,3,0.0,1761069131.1765933,
08,25c5,3,1.0,1761069131.2238743,0.0
08,25c5,3,0.0,1761069131.2710922,
08,25c5,3,1.0,1761069131.318426,0.0
08,25c5,3,0.0,1761069131.3658862,
08,25c5,3,1.0,1761069131.4289083,0.0
08,25c5,3,0.0,1761069131.4912322,
08,25c5,3,1.0,1761069131.585148,0.0
08,25c5,3,0.0,1761069131.6170647,
08,25c5,3,1.0,1761069131.694935,0.0
08,25c5,3,0.0,1761069131.7419798,
08,25c5,3,1.0,1761069131.7895355,0.0
08,25c5,3,0.0,1761069131.8360348,
08,25c5,3,1.0,1761069131.883876,0.0
08,25c5,3,0.0,1761069131.9471438,
08,25c5,3,1.0,1761069131.9941292,0.0
08,25c5,3,0.0,1761069132.0573535,
08,25c5,3,1.0,1761069132.1037786,0.0
08,25c5,3,0.0,1761069132.1511283,
08,25c5,3,1.0,1761069132.2138147,0.0
08,25c5,3,0.0,1761069132.2757754,
08,25c5,3,1.0,1761069132.322632,0.0
08,25c5,3,0.0,1761069132.3857114,
08,25c5,3,1.0,1761069132.464597,0.0
08,25c5,3,0.0,1761069132.5125113,
08,25c5,3,1.0,1761069132.5598366,0.0
08,25c5,3,0.0,1761069132.6075983,
08,25c5,3,1.0,1761069132.6537251,0.0
08,25c5,3,0.0,1761069132.7164812,
08,25c5,3,1.0,1761069132.7637062,0.0
08,25c5,3,0.0,1761069132.827207,
08,25c5,3,1.0,1761069132.8743114,0.0
08,25c5,3,0.0,1761069132.9378705,
08,25c5,3,1.0,1761069132.985743,0.0
08,25c5,3,0.0,1761069133.0485754,
08,25c5,4,1.0,1761069134.519497,1.0
08,25c5,4,0.0,1761069134.5671306,
08,25c5,4,1.0,1761069134.6142728,0.0
08,25c5,4,0.0,1761069134.6463172,
08,25c5,4,1.0,1761069134.6935835,0.0
08,25c5,4,0.0,1761069134.7247772,
08,25c5,4,1.0,1761069134.7885425,0.0
08,25c5,4,0.0,1761069134.8204305,
08,25c5,4,1.0,1761069134.8832612,0.0
08,25c5,4,0.0,1761069134.929953,
08,25c5,4,1.0,1761069134.9928546,0.0
08,25c5,4,0.0,1761069135.0236142,
08,25c5,4,1.0,1761069135.0870404,0.0
08,25c5,4,0.0,1761069135.134699,
08,25c5,4,1.0,1761069135.197983,0.0
08,25c5,4,0.0,1761069135.2441218,
08,25c5,4,1.0,1761069135.2918506,0.0
08,25c5,4,0.0,1761069135.3388813,
08,25c5,4,1.0,1761069135.4019957,0.0
08,25c5,4,0.0,1761069135.4645562,
08,25c5,4,1.0,1761069135.5269537,0.0
08,25c5,4,0.0,1761069135.5745008,
08,25c5,4,1.0,1761069135.6376047,0.0
08,25c5,4,0.0,1761069135.7016935,
08,25c5,4,1.0,1761069135.763378,0.0
08,25c5,4,0.0,1761069135.8105316,
08,25c5,4,1.0,1761069135.873603,0.0
08,25c5,4,0.0,1761069135.9207456,
08,25c5,4,1.0,1761069135.9835286,0.0
08,25c5,4,0.0,1761069136.0304585,
08,25c5,4,1.0,1761069136.1068575,0.0
08,25c5,4,0.0,1761069136.1535158,
08,25c5,5,1.0,1761069138.8426654,1.0
08,25c5,5,0.0,1761069138.8598025,
08,25c5,5,1.0,1761069138.906736,0.0
08,25c5,5,0.0,1761069138.9547489,
08,25c5,5,1.0,1761069139.0013227,0.0
08,25c5,5,0.0,1761069139.0482645,
08,25c5,5,1.0,1761069139.0948937,0.0
08,25c5,5,0.0,1761069139.1419137,
08,25c5,5,1.0,1761069139.1894617,0.0
08,25c5,5,0.0,1761069139.2358613,
08,25c5,5,1.0,1761069139.2838724,0.0
08,25c5,5,0.0,1761069139.330164,
08,25c5,5,1.0,1761069139.3773673,0.0
08,25c5,5,0.0,1761069139.4252543,
08,25c5,5,1.0,1761069139.4731562,0.0
08,25c5,5,0.0,1761069139.536802,
08,25c5,5,1.0,1761069139.58268,0.0
08,25c5,5,0.0,1761069139.629087,
08,25c5,5,1.0,1761069139.67429,0.0
08,25c5,5,0.0,1761069139.7379482,
08,25c5,5,1.0,1761069139.784528,0.0
08,25c5,5,0.0,1761069139.8313763,
08,25c5,5,1.0,1761069139.8785129,0.0
08,25c5,5,0.0,1761069139.926128,
08,25c5,5,1.0,1761069139.9879737,0.0
08,25c5,5,0.0,1761069140.0352058,
08,25c5,5,1.0,1761069140.0814855,0.0
08,25c5,5,0.0,1761069140.144219,
08,25c5,5,1.0,1761069140.1757624,0.0
08,25c5,5,0.0,1761069140.2549367,
08,25c5,5,1.0,1761069140.3018415,0.0
08,25c5,5,0.0,1761069140.3638966,
08,25c5,5,1.0,1761069140.41157,0.0
08,25c5,5,0.0,1761069140.4596016,
08,25c5,3,1.0,1761069143.7978983,1.0
08,25c5,3,0.0,1761069143.8294492,
08,25c5,3,1.0,1761069143.8774898,0.0
08,25c5,3,0.0,1761069143.9094002,
08,25c5,3,1.0,1761069143.9713693,0.0
08,25c5,3,0.0,1761069144.0034,
08,25c5,3,1.0,1761069144.0504253,0.0
08,25c5,3,0.0,1761069144.0970187,
08,25c5,3,1.0,1761069144.1284971,0.0
08,25c5,3,0.0,1761069144.1909328,
08,25c5,3,1.0,1761069144.23796,0.0
08,25c5,3,0.0,1761069144.285862,
08,25c5,3,1.0,1761069144.31736,0.0
08,25c5,3,0.0,1761069144.3811276,
08,25c5,3,1.0,1761069144.4286318,0.0
08,25c5,3,0.0,1761069144.4752743,
08,25c5,3,1.0,1761069144.5231771,0.0
08,25c5,3,0.0,1761069144.5847406,
08,25c5,3,1.0,1761069144.6318748,0.0
08,25c5,3,0.0,1761069144.6799126,
08,25c5,3,1.0,1761069144.7424047,0.0
08,25c5,3,0.0,1761069144.7894113,
08,25c5,3,1.0,1761069144.8373222,0.0
08,25c5,3,0.0,1761069144.886125,
08,25c5,3,1.0,1761069144.9471278,0.0
08,25c5,3,0.0,1761069144.9940026,
08,25c5,3,1.0,1761069145.0414245,0.0
08,25c5,3,0.0,1761069145.1044078,
08,25c5,3,1.0,1761069145.1524844,0.0
08,25c5,3,0.0,1761069145.2002225,
08,25c5,3,1.0,1761069145.2465568,0.0
08,25c5,3,0.0,1761069145.310428,
08,25c5,3,1.0,1761069145.358453,0.0
08,25c5,3,0.0,1761069145.4055178,
08,25c5,3,1.0,1761069145.4676304,0.0
08,25c5,3,0.0,1761069145.51496,
08,25c5,3,1.0,1761069145.5628555,0.0
08,25c5,3,0.0,1761069145.6255443,
08,25c5,3,1.0,1761069145.6565218,0.0
08,25c5,3,0.0,1761069145.7199793,
08,25c5,3,1.0,1761069145.7668931,0.0
08,25c5,3,0.0,1761069145.8137298,
08,25c5,3,1.0,1761069145.8753383,0.0
08,25c5,3,0.0,1761069145.921592,
08,25c5,3,1.0,1761069145.9683645,0.0
08,25c5,3,0.0,1761069146.0307212,
08,25c5,3,1.0,1761069146.062603,0.0
08,25c5,3,0.0,1761069146.1255465,
08,25c5,3,1.0,1761069146.187159,0.0
08,25c5,3,0.0,1761069146.2339694,
08,25c5,4,1.0,1761069148.515855,1.0
08,25c5,4,0.0,1761069148.533836,
08,25c5,4,1.0,1761069148.5958192,0.0
08,25c5,4,0.0,1761069148.6122055,
08,25c5,4,1.0,1761069148.6747713,0.0
08,25c5,4,0.0,1761069148.7387755,
08,25c5,4,1.0,1761069148.754784,0.0
08,25c5,4,0.0,1761069148.800661,
08,25c5,4,1.0,1761069148.848599,0.0
08,25c5,4,0.0,1761069148.8803716,
08,25c5,4,1.0,1761069148.9582975,0.0
08,25c5,4,0.0,1761069148.9903204,
08,25c5,4,1.0,1761069149.0520716,0.0
08,25c5,4,0.0,1761069149.0995996,
08,25c5,4,1.0,1761069149.1469202,0.0
08,25c5,4,0.0,1761069149.2094002,
08,25c5,4,1.0,1761069149.2563355,0.0
08,25c5,4,0.0,1761069149.319168,
08,25c5,4,1.0,1761069149.3665175,0.0
08,25c5,4,0.0,1761069149.4295197,
08,25c5,4,1.0,1761069149.4760566,0.0
08,25c5,4,0.0,1761069149.5229254,
08,25c5,4,1.0,1761069149.5859673,0.0
08,25c5,4,0.0,1761069149.6331787,
08,25c5,4,1.0,1761069149.680236,0.0
08,25c5,4,0.0,1761069149.7419355,
08,25c5,4,1.0,1761069149.8052576,0.0
08,25c5,4,0.0,1761069149.8520582,
08,25c5,4,1.0,1761069149.9306033,0.0
08,25c5,4,0.0,1761069149.9620554,
08,25c5,4,1.0,1761069150.0246809,0.0
08,25c5,4,0.0,1761069150.07221,
08,25c5,4,1.0,1761069150.1357377,0.0
08,25c5,4,0.0,1761069150.1671672,
08,25c5,5,1.0,1761069156.1270423,1.0
08,25c5,5,0.0,1761069156.1439044,
08,25c5,5,1.0,1761069156.205722,0.0
08,25c5,5,0.0,1761069156.2228491,
08,25c5,5,1.0,1761069156.2692475,0.0
08,25c5,5,0.0,1761069156.3006856,
08,25c5,5,1.0,1761069156.362905,0.0
08,25c5,5,0.0,1761069156.3948874,
08,25c5,5,1.0,1761069156.441309,0.0
08,25c5,5,0.0,1761069156.4885588,
08,25c5,5,1.0,1761069156.5356278,0.0
08,25c5,5,0.0,1761069156.5834486,
08,25c5,5,1.0,1761069156.6147048,0.0
08,25c5,5,0.0,1761069156.6309104,
08,25c5,5,1.0,1761069156.646756,0.0
08,25c5,5,0.0,1761069156.6775825,
08,25c5,5,1.0,1761069156.7390163,0.0
08,25c5,5,0.0,1761069156.7866628,
08,25c5,5,1.0,1761069156.8345587,0.0
08,25c5,5,0.0,1761069156.8816462,
08,25c5,5,1.0,1761069156.9290645,0.0
08,25c5,5,0.0,1761069156.9915383,
08,25c5,5,1.0,1761069157.0395043,0.0
08,25c5,5,0.0,1761069157.087103,
08,25c5,5,1.0,1761069157.1346004,0.0
08,25c5,5,0.0,1761069157.181908,
08,25c5,5,1.0,1761069157.2449512,0.0
08,25c5,5,0.0,1761069157.291531,
08,25c5,5,1.0,1761069157.3389475,0.0
08,25c5,5,0.0,1761069157.4029198,
08,25c5,5,1.0,1761069157.450845,0.0
08,25c5,5,0.0,1761069157.4976208,
08,25c5,5,1.0,1761069157.5452907,0.0
08,25c5,5,0.0,1761069157.60755,
08,25c5,5,1.0,1761069157.6545446,0.0
08,25c5,5,0.0,1761069157.7011893,
08,25c5,5,1.0,1761069157.7635336,0.0
08,25c5,5,0.0,1761069157.7939126,
08,25c5,3,1.0,1761069162.7876344,1.0
08,25c5,3,0.0,1761069162.81819,
08,25c5,3,1.0,1761069162.8660078,0.0
08,25c5,3,0.0,1761069162.897472,
08,25c5,3,1.0,1761069162.9447818,0.0
08,25c5,3,0.0,1761069162.992653,
08,25c5,3,1.0,1761069163.009966,0.0
08,25c5,3,0.0,1761069163.0710454,
08,25c5,3,1.0,1761069163.118157,0.0
08,25c5,3,0.0,1761069163.181178,
08,25c5,3,1.0,1761069163.212443,0.0
08,25c5,3,0.0,1761069163.259992,
08,25c5,3,1.0,1761069163.307782,0.0
08,25c5,3,0.0,1761069163.3702812,
08,25c5,3,1.0,1761069163.417779,0.0
08,25c5,3,0.0,1761069163.4646475,
08,25c5,3,1.0,1761069163.5118742,0.0
08,25c5,3,0.0,1761069163.559615,
08,25c5,3,1.0,1761069163.6068366,0.0
08,25c5,3,0.0,1761069163.6537538,
08,25c5,3,1.0,1761069163.6991506,0.0
08,25c5,3,0.0,1761069163.761059,
08,25c5,3,1.0,1761069163.807294,0.0
08,25c5,3,0.0,1761069163.8696537,
08,25c5,3,1.0,1761069163.9175987,0.0
08,25c5,3,0.0,1761069163.9641016,
08,25c5,3,1.0,1761069164.011708,0.0
08,25c5,3,0.0,1761069164.0593226,
08,25c5,3,1.0,1761069164.1227765,0.0
08,25c5,3,0.0,1761069164.1695883,
08,25c5,3,1.0,1761069164.2162588,0.0
08,25c5,3,0.0,1761069164.278839,
08,25c5,3,1.0,1761069164.326231,0.0
08,25c5,3,0.0,1761069164.3883443,
08,25c5,3,1.0,1761069164.43511,0.0
08,25c5,3,0.0,1761069164.4968803,
08,25c5,3,1.0,1761069164.5435553,0.0
08,25c5,3,0.0,1761069164.5906556,
08,25c5,3,1.0,1761069164.6382086,0.0
08,25c5,3,0.0,1761069164.68541,
08,25c5,3,1.0,1761069164.748722,0.0
08,25c5,3,0.0,1761069164.796198,
08,25c5,3,1.0,1761069167.1246307,0.0
08,25c5,3,0.0,1761069167.1411123,
08,25c5,3,1.0,1761069167.1712627,0.0
08,25c5,3,0.0,1761069167.1876097,
08,25c5,3,1.0,1761069167.201939,0.0
08,25c5,3,0.0,1761069167.2333243,
08,25c5,4,1.0,1761069168.913026,1.0
08,25c5,4,0.0,1761069168.9299486,
08,25c5,4,1.0,1761069168.9908574,0.0
08,25c5,4,0.0,1761069169.0088928,
08,25c5,4,1.0,1761069169.0692575,0.0
08,25c5,4,0.0,1761069169.1010203,
08,25c5,4,1.0,1761069169.1480467,0.0
08,25c5,4,0.0,1761069169.1789932,
08,25c5,4,1.0,1761069169.257592,0.0
08,25c5,4,0.0,1761069169.2894816,
08,25c5,4,1.0,1761069169.3366327,0.0
08,25c5,4,0.0,1761069169.3827534,
08,25c5,4,1.0,1761069169.4449852,0.0
08,25c5,4,0.0,1761069169.4752553,
08,25c5,4,1.0,1761069169.5379972,0.0
08,25c5,4,0.0,1761069169.5856235,
08,25c5,4,1.0,1761069169.6642425,0.0
08,25c5,4,0.0,1761069169.6954882,
08,25c5,4,1.0,1761069169.7428236,0.0
08,25c5,4,0.0,1761069169.7900145,
08,25c5,4,1.0,1761069169.852385,0.0
08,25c5,4,0.0,1761069169.899582,
08,25c5,4,1.0,1761069169.9947045,0.0
08,25c5,4,0.0,1761069170.0115886,
08,25c5,5,1.0,1761069173.61067,1.0
08,25c5,5,0.0,1761069173.642583,
08,25c5,5,1.0,1761069173.6900766,0.0
08,25c5,5,0.0,1761069173.7211845,
08,25c5,5,1.0,1761069173.784515,0.0
08,25c5,5,0.0,1761069173.8151455,
08,25c5,5,1.0,1761069173.8779018,0.0
08,25c5,5,0.0,1761069173.9097888,
08,25c5,5,1.0,1761069173.9571662,0.0
08,25c5,5,0.0,1761069173.988649,
08,25c5,5,1.0,1761069174.0676484,0.0
08,25c5,5,0.0,1761069174.0997062,
08,25c5,5,1.0,1761069174.1463692,0.0
08,25c5,5,0.0,1761069174.192805,
08,25c5,5,1.0,1761069174.2383468,0.0
08,25c5,5,0.0,1761069174.3009338,
08,25c5,5,1.0,1761069174.3481853,0.0
08,25c5,5,0.0,1761069174.394901,
08,25c5,5,1.0,1761069174.4429283,0.0
08,25c5,5,0.0,1761069174.4896548,
08,25c5,5,1.0,1761069174.5375257,0.0
08,25c5,5,0.0,1761069174.5848072,
08,25c5,5,1.0,1761069174.631977,0.0
08,25c5,5,0.0,1761069174.6794348,
08,25c5,5,1.0,1761069174.7259164,0.0
08,25c5,5,0.0,1761069174.7887995,
08,25c5,5,1.0,1761069174.8366425,0.0
08,25c5,5,0.0,1761069174.8837652,
08,25c5,5,1.0,1761069174.9305882,0.0
08,25c5,5,0.0,1761069174.9779463,
08,25c5,5,1.0,1761069175.0397608,0.0
08,25c5,5,0.0,1761069175.0866914,
08,25c5,5,1.0,1761069175.1333115,0.0
08,25c5,5,0.0,1761069175.1797142,
08,25c5,5,1.0,1761069175.2268045,0.0
08,25c5,5,0.0,1761069175.2888775,
08,25c5,5,1.0,1761069175.3338728,0.0
08,25c5,5,0.0,1761069175.3801558,
08,25c5,5,1.0,1761069175.4425416,0.0
08,25c5,5,0.0,1761069175.4896643,
08,25c5,5,1.0,1761069175.5366678,0.0
08,25c5,5,0.0,1761069175.5834975,
08,25c5,5,1.0,1761069175.646778,0.0
08,25c5,5,0.0,1761069175.6939645,
08,25c5,3,1.0,1761069179.9247053,1.0
08,25c5,3,0.0,1761069179.956648,
08,25c5,3,1.0,1761069180.0038793,0.0
08,25c5,3,0.0,1761069180.0353203,
08,25c5,3,1.0,1761069180.0982563,0.0
08,25c5,3,0.0,1761069180.1158912,
08,25c5,3,1.0,1761069180.161019,0.0
08,25c5,3,0.0,1761069180.208614,
08,25c5,3,1.0,1761069180.256518,0.0
08,25c5,3,0.0,1761069180.30418,
08,25c5,3,1.0,1761069180.3513503,0.0
08,25c5,3,0.0,1761069180.3979611,
08,25c5,3,1.0,1761069180.4452088,0.0
08,25c5,3,0.0,1761069180.491704,
08,25c5,3,1.0,1761069180.5391128,0.0
08,25c5,3,0.0,1761069180.5856469,
08,25c5,3,1.0,1761069180.6322637,0.0
08,25c5,3,0.0,1761069180.6791422,
08,25c5,3,1.0,1761069180.7430253,0.0
08,25c5,3,0.0,1761069180.7908974,
08,25c5,3,1.0,1761069180.838041,0.0
08,25c5,3,0.0,1761069180.8847475,
08,25c5,3,1.0,1761069180.9320886,0.0
08,25c5,3,0.0,1761069180.9792905,
08,25c5,3,1.0,1761069181.026607,0.0
08,25c5,3,0.0,1761069181.0898693,
08,25c5,3,1.0,1761069181.1379745,0.0
08,25c5,3,0.0,1761069181.1855311,
08,25c5,3,1.0,1761069181.233391,0.0
08,25c5,3,0.0,1761069181.297253,
08,25c5,3,1.0,1761069181.3605275,0.0
08,25c5,3,0.0,1761069181.4080873,
08,25c5,3,1.0,1761069181.4719017,0.0
08,25c5,3,0.0,1761069181.5199196,
08,25c5,3,1.0,1761069181.5678637,0.0
08,25c5,3,0.0,1761069181.6150885,
08,25c5,4,1.0,1761069184.6283062,1.0
08,25c5,4,0.0,1761069184.6602194,
08,25c5,4,1.0,1761069184.708121,0.0
08,25c5,4,0.0,1761069184.7400086,
08,25c5,4,1.0,1761069184.8037865,0.0
08,25c5,4,0.0,1761069184.8197434,
08,25c5,4,1.0,1761069184.8830156,0.0
08,25c5,4,0.0,1761069184.9142375,
08,25c5,4,1.0,1761069184.978038,0.0
08,25c5,4,0.0,1761069185.0094929,
08,25c5,4,1.0,1761069185.072703,0.0
08,25c5,4,0.0,1761069185.1046052,
08,25c5,4,1.0,1761069185.1514275,0.0
08,25c5,4,0.0,1761069185.199371,
08,25c5,4,1.0,1761069185.262704,0.0
08,25c5,4,0.0,1761069185.3095503,
08,25c5,4,1.0,1761069185.326614,0.0
08,25c5,4,0.0,1761069185.3415442,
08,25c5,4,1.0,1761069185.3719406,0.0
08,25c5,4,0.0,1761069185.4199116,
08,25c5,4,1.0,1761069185.4979548,0.0
08,25c5,4,0.0,1761069185.529889,
08,25c5,4,1.0,1761069185.546815,0.0
08,25c5,4,0.0,1761069185.562773,
08,25c5,4,1.0,1761069185.5777612,0.0
08,25c5,4,0.0,1761069185.6241925,
08,25c5,4,1.0,1761069185.6868258,0.0
08,25c5,4,0.0,1761069185.734033,
08,25c5,4,1.0,1761069185.780867,0.0
08,25c5,4,0.0,1761069185.8436625,
08,25c5,4,1.0,1761069185.8908827,0.0
08,25c5,4,0.0,1761069185.9380684,
08,25c5,4,1.0,1761069186.0158648,0.0
08,25c5,4,0.0,1761069186.0634737,
08,25c5,4,1.0,1761069186.1113477,0.0
08,25c5,4,0.0,1761069186.174363,
08,25c5,4,1.0,1761069186.221529,0.0
08,25c5,4,0.0,1761069186.283947,
08,25c5,4,1.0,1761069186.3316612,0.0
08,25c5,4,0.0,1761069186.379623,
08,25c5,4,1.0,1761069186.4430685,0.0
08,25c5,4,0.0,1761069186.4910698,
08,25c5,4,1.0,1761069186.5381317,0.0
08,25c5,4,0.0,1761069186.6009617,
08,25c5,4,1.0,1761069186.6638474,0.0
08,25c5,4,0.0,1761069186.7113,
08,25c5,4,1.0,1761069186.7580247,0.0
08,25c5,4,0.0,1761069186.820875,
08,25c5,4,1.0,1761069186.8676026,0.0
08,25c5,4,0.0,1761069186.9154484,
08,25c5,4,1.0,1761069186.978489,0.0
08,25c5,4,0.0,1761069187.0404646,
08,25c5,4,1.0,1761069187.103633,0.0
08,25c5,4,0.0,1761069187.1510086,
08,25c5,4,1.0,1761069187.214567,0.0
08,25c5,4,0.0,1761069187.2778993,
08,25c5,4,1.0,1761069187.3255854,0.0
08,25c5,4,0.0,1761069187.388882,
08,25c5,5,1.0,1761069190.4324024,1.0
08,25c5,5,0.0,1761069190.4630966,
08,25c5,5,1.0,1761069190.605109,0.0
08,25c5,5,0.0,1761069190.635715,
08,25c5,5,1.0,1761069190.6836617,0.0
08,25c5,5,0.0,1761069190.715707,
08,25c5,5,1.0,1761069190.762462,0.0
08,25c5,5,0.0,1761069190.7938156,
08,25c5,5,1.0,1761069190.8418632,0.0
08,25c5,5,0.0,1761069190.8890083,
08,25c5,5,1.0,1761069190.9369514,0.0
08,25c5,5,0.0,1761069190.968274,
08,25c5,5,1.0,1761069191.031762,0.0
08,25c5,5,0.0,1761069191.0781922,
08,25c5,5,1.0,1761069191.1247046,0.0
08,25c5,5,0.0,1761069191.1708825,
08,25c5,5,1.0,1761069191.218116,0.0
08,25c5,5,0.0,1761069191.266017,
08,25c5,5,1.0,1761069191.296888,0.0
08,25c5,5,0.0,1761069191.3443258,
08,25c5,5,1.0,1761069191.3917167,0.0
08,25c5,5,0.0,1761069191.4375062,
08,25c5,5,1.0,1761069191.5014057,0.0
08,25c5,5,0.0,1761069191.5492284,
08,25c5,5,1.0,1761069191.5963576,0.0
08,25c5,5,0.0,1761069191.644208,
08,25c5,5,1.0,1761069191.6922271,0.0
08,25c5,5,0.0,1761069191.738226,
08,25c5,5,1.0,1761069191.7852726,0.0
08,25c5,5,0.0,1761069191.831749,
08,25c5,5,1.0,1761069191.8790216,0.0
08,25c5,5,0.0,1761069191.9414337,
08,25c5,5,1.0,1761069191.9893353,0.0
08,25c5,5,0.0,1761069192.0370493,
08,25c5,5,1.0,1761069192.083923,0.0
08,25c5,5,0.0,1761069192.1315608,
08,25c5,5,1.0,1761069192.179004,0.0
08,25c5,5,0.0,1761069192.2414503,
08,25c5,5,1.0,1761069192.2889,0.0
08,25c5,5,0.0,1761069192.334957,
08,25c5,5,1.0,1761069192.382476,0.0
08,25c5,5,0.0,1761069192.4449065,
08,25c5,5,1.0,1761069192.4927788,0.0
08,25c5,5,0.0,1761069192.556294,
08,25c5,5,1.0,1761069192.6033268,0.0
08,25c5,5,0.0,1761069192.6658444,
08,25c5,5,1.0,1761069192.712964,0.0
08,25c5,5,0.0,1761069192.7755167,
