Animal,Test,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
14,pre,2,250819_21H2_LD_13_14.avi,99,TRUE,0.5,50,1800,"{'xs': [[1.3012422360248461, 141.79813664596273, 144.5, 1.3012422360248461], [1.3012422360248461, 144.5, 139.99689440993788, 2.2018633540372687]], 'ys': [[2.1464968152866355, 1.5350318471337694, 147.06369426751593, 145.22929936305732], [145.22929936305732, 147.06369426751593, 286.4777070063694, 287.0891719745223]]}",dark,FALSE,7,"(12600, 14400)",0.248750694,0.7523598,1364.607079,102.3121196
15,pre,1,250819_21H2_LD_15_xx.avi,99,TRUE,0.5,50,1800,"{'xs': [[1.3216560509554163, 140.6783439490446, 141.5891719745223, 2.2324840764331233], [2.2324840764331233, 141.5891719745223, 140.6783439490446, 3.1433121019108303]], 'ys': [[2.1464968152866355, 1.5350318471337694, 144.61783439490446, 143.39490445859875], [143.39490445859875, 144.61783439490446, 285.86624203821657, 285.86624203821657]]}",dark,FALSE,0,"(0, 1800)",0.83620211,0.165463631,2959.579391,220.6151184
15,pre,1,250819_21H2_LD_15_xx.avi,99,TRUE,0.5,50,1800,"{'xs': [[1.3216560509554163, 140.6783439490446, 141.5891719745223, 2.2324840764331233], [2.2324840764331233, 141.5891719745223, 140.6783439490446, 3.1433121019108303]], 'ys': [[2.1464968152866355, 1.5350318471337694, 144.61783439490446, 143.39490445859875], [143.39490445859875, 144.61783439490446, 285.86624203821657, 285.86624203821657]]}",dark,FALSE,1,"(1800, 3600)",0.409217102,0.591338145,2894.61345,215.77238
15,pre,1,250819_21H2_LD_15_xx.avi,99,TRUE,0.5,50,1800,"{'xs': [[1.3216560509554163, 140.6783439490446, 141.5891719745223, 2.2324840764331233], [2.2324840764331233, 141.5891719745223, 140.6783439490446, 3.1433121019108303]], 'ys': [[2.1464968152866355, 1.5350318471337694, 144.61783439490446, 143.39490445859875], [143.39490445859875, 144.61783439490446, 285.86624203821657, 285.86624203821657]]}",dark,FALSE,2,"(3600, 5400)",0.394780677,0.606885064,2752.811294,205.2020606
15,pre,1,250819_21H2_LD_15_xx.avi,99,TRUE,0.5,50,1800,"{'xs': [[1.3216560509554163, 140.6783439490446, 141.5891719745223, 2.2324840764331233], [2.2324840764331233, 141.5891719745223, 140.6783439490446, 3.1433121019108303]], 'ys': [[2.1464968152866355, 1.5350318471337694, 144.61783439490446, 143.39490445859875], [143.39490445859875, 144.61783439490446, 285.86624203821657, 285.86624203821657]]}",dark,FALSE,3,"(5400, 7200)",0.421987785,0.578012215,2381.52961,177.5257115
15,pre,1,250819_21H2_LD_15_xx.avi,99,TRUE,0.5,50,1800,"{'xs': [[1.3216560509554163, 140.6783439490446, 141.5891719745223, 2.2324840764331233], [2.2324840764331233, 141.5891719745223, 140.6783439490446, 3.1433121019108303]], 'ys': [[2.1464968152866355, 1.5350318471337694, 144.61783439490446, 143.39490445859875], [143.39490445859875, 144.61783439490446, 285.86624203821657, 285.86624203821657]]}",dark,FALSE,4,"(7200, 9000)",0.387007218,0.612992782,2057.960936,153.4060202
15,pre,1,250819_21H2_LD_15_xx.avi,99,TRUE,0.5,50,1800,"{'xs': [[1.3216560509554163, 140.6783439490446, 141.5891719745223, 2.2324840764331233], [2.2324840764331233, 141.5891719745223, 140.6783439490446, 3.1433121019108303]], 'ys': [[2.1464968152866355, 1.5350318471337694, 144.61783439490446, 143.39490445859875], [143.39490445859875, 144.61783439490446, 285.86624203821657, 285.86624203821657]]}",dark,FALSE,5,"(9000, 10800)",0.479178234,0.52193226,1894.877462,141.2493333
15,pre,1,250819_21H2_LD_15_xx.avi,99,TRUE,0.5,50,1800,"{'xs': [[1.3216560509554163, 140.6783439490446, 141.5891719745223, 2.2324840764331233], [2.2324840764331233, 141.5891719745223, 140.6783439490446, 3.1433121019108303]], 'ys': [[2.1464968152866355, 1.5350318471337694, 144.61783439490446, 143.39490445859875], [143.39490445859875, 144.61783439490446, 285.86624203821657, 285.86624203821657]]}",dark,FALSE,6,"(10800, 12600)",0.387562465,0.612437535,1808.18804,134.7872673
15,pre,1,250819_21H2_LD_15_xx.avi,99,TRUE,0.5,50,1800,"{'xs': [[1.3216560509554163, 140.6783439490446, 141.5891719745223, 2.2324840764331233], [2.2324840764331233, 141.5891719745223, 140.6783439490446, 3.1433121019108303]], 'ys': [[2.1464968152866355, 1.5350318471337694, 144.61783439490446, 143.39490445859875], [143.39490445859875, 144.61783439490446, 285.86624203821657, 285.86624203821657]]}",dark,FALSE,7,"(12600, 14400)",0.404006678,0.595993322,1838.441319,137.0424293
21,pre,1,251208_21H2_LD1_21_22.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,0,"(0, 1800)",0.613548029,0.387562465,2119.306164,161.2291022
22,pre,2,251208_21H2_LD1_21_22.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,0,"(0, 1800)",0.362021099,0.639644642,2013.667131,151.7808561
23,pre,1,251208_21H2_LD1_23_24.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,0,"(0, 1800)",0.001665741,1,1331.990995,101.3330286
24,pre,2,251208_21H2_LD1_23_24.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,0,"(0, 1800)",0.46862854,0.531926707,1838.261527,138.559598
25,pre,1,251208_21H2_LD1_25_26.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,0,"(0, 1800)",0,1,1515.819987,115.3180696
26,pre,2,251208_21H2_LD1_25_26.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",light,FALSE,0,"(0, 1800)",0.134925042,0.866185453,1423.091024,107.2659778
27,pre,1,251208_21H2_LD1_27_28.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,0,"(0, 1800)",0.569128262,0.431982232,2268.676565,172.5926588
28,pre,2,251208_21H2_LD1_27_28.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,0,"(0, 1800)",0.430316491,0.57134925,1945.507515,146.6433014
29,pre,1,251208_21H2_LD1_29_30.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,0,"(0, 1800)",0.649639089,0.350916158,2789.410702,212.2082174
30,pre,2,251208_21H2_LD1_29_30.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,0,"(0, 1800)",0.429205997,0.570794003,1861.49286,140.3106678
31,pre,1,251208_21H2_LD1_31_32.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,0,"(0, 1800)",0.505274847,0.496390894,1761.382407,133.999565
32,pre,2,251208_21H2_LD1_31_32.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,0,"(0, 1800)",0.36757357,0.632981677,2568.519122,193.6030167
33,pre,1,251208_21H2_LD1_33_34.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,0,"(0, 1800)",0.109383676,0.891726818,1121.897647,85.3498911
34,pre,2,251208_21H2_LD1_33_34.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,0,"(0, 1800)",0.006107718,0.993892282,1122.442672,84.60450439
35,pre,1,251208_21H2_LD1_35_36.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,0,"(0, 1800)",0.626318712,0.378678512,2225.788814,169.3299148
36,pre,2,251208_21H2_LD1_35_36.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,0,"(0, 1800)",0.288728484,0.71238201,1273.6649,96.00293213
37,pre,1,251208_21H2_LD1_37_38.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,0,"(0, 1800)",0.282065519,0.719600222,2053.968446,156.2584463
38,pre,2,251208_21H2_LD1_37_38.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,0,"(0, 1800)",0.599111605,0.40199889,2081.612926,156.9022938
21,pre,1,251208_21H2_LD1_21_22.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,1,"(1800, 3600)",0.421432537,0.579677957,1623.733349,123.5277255
22,pre,2,251208_21H2_LD1_21_22.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,1,"(1800, 3600)",0.394780677,0.606329817,2013.19437,151.7452216
23,pre,1,251208_21H2_LD1_23_24.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,1,"(1800, 3600)",0.382565242,0.619655747,1831.368786,139.3238741
24,pre,2,251208_21H2_LD1_23_24.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,1,"(1800, 3600)",0.121599112,0.878956135,1196.144776,90.15982593
25,pre,1,251208_21H2_LD1_25_26.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,1,"(1800, 3600)",0.148250972,0.851749028,1436.859382,109.311034
26,pre,2,251208_21H2_LD1_25_26.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",light_dark,TRUE,1,"(1800, 3600)",0,1,755.2602958,56.92800586
27,pre,1,251208_21H2_LD1_27_28.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,1,"(1800, 3600)",0.271515825,0.734591893,1703.675447,129.6094294
28,pre,2,251208_21H2_LD1_27_28.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,1,"(1800, 3600)",0.275957801,0.732370905,1677.217397,126.420841
29,pre,1,251208_21H2_LD1_29_30.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,1,"(1800, 3600)",0.533592449,0.467518046,2192.729323,166.814869
30,pre,2,251208_21H2_LD1_29_30.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,1,"(1800, 3600)",0.415880067,0.584119933,2315.296682,174.5162877
31,pre,1,251208_21H2_LD1_31_32.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,1,"(1800, 3600)",0.192670738,0.808439756,1165.666604,88.67967409
32,pre,2,251208_21H2_LD1_31_32.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,1,"(1800, 3600)",0.350360911,0.649639089,2292.004569,172.7606366
33,pre,1,251208_21H2_LD1_33_34.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,1,"(1800, 3600)",0.359800111,0.642420877,1643.533448,125.034045
34,pre,2,251208_21H2_LD1_33_34.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,1,"(1800, 3600)",0.16768462,0.832870627,1405.481036,105.9386189
35,pre,1,251208_21H2_LD1_35_36.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,1,"(1800, 3600)",0.132704053,0.867295947,1425.624062,108.4562917
36,pre,2,251208_21H2_LD1_35_36.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,1,"(1800, 3600)",0.589672404,0.410327596,2246.913382,169.3618728
37,pre,1,251208_21H2_LD1_37_38.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,1,"(1800, 3600)",0.655746807,0.344253193,1882.916993,143.2454741
38,pre,2,251208_21H2_LD1_37_38.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,1,"(1800, 3600)",0.173792338,0.826207662,1178.204629,88.80758115
21,pre,1,251208_21H2_LD1_21_22.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,2,"(3600, 5400)",0.256524153,0.743475847,1202.869854,91.509962
22,pre,2,251208_21H2_LD1_21_22.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,2,"(3600, 5400)",0.196002221,0.803997779,1451.600792,109.4149114
23,pre,1,251208_21H2_LD1_23_24.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,2,"(3600, 5400)",0.305941144,0.695724597,1922.396644,146.2489423
24,pre,2,251208_21H2_LD1_23_24.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,2,"(3600, 5400)",0.124375347,0.875624653,1114.944433,84.03932201
25,pre,1,251208_21H2_LD1_25_26.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,2,"(3600, 5400)",0.224319822,0.776790672,1291.544745,98.25602508
26,pre,2,251208_21H2_LD1_25_26.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",light,TRUE,2,"(3600, 5400)",0.244308717,0.755691283,1662.398395,125.3038536
27,pre,1,251208_21H2_LD1_27_28.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,2,"(3600, 5400)",0.254303165,0.746807329,1709.083819,130.0208787
28,pre,2,251208_21H2_LD1_27_28.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,2,"(3600, 5400)",0.273736813,0.727373681,1420.688715,107.084903
29,pre,1,251208_21H2_LD1_29_30.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,2,"(3600, 5400)",0.564131038,0.435868962,1808.696027,137.5990131
30,pre,2,251208_21H2_LD1_29_30.avi,99,TRUE,0.5,50,1800,"{'xs': [[2.1871165644171793, 141.02147239263803, 139.23006134969324, 2.1871165644171793], [2.1871165644171793, 139.23006134969324, 141.91717791411043, 4.874233128834357]], 'ys': [[1.8885350318471452, 1.2770700636942791, 143.7484076433121, 143.13694267515925], [143.13694267515925, 143.7484076433121, 285.60828025477707, 284.9968152866242]]}",dark,FALSE,2,"(3600, 5400)",0.175458079,0.825097168,1709.873257,128.8822878
31,pre,1,251208_21H2_LD1_31_32.avi,99,TRUE,0.5,50,1800,"{'xs': [[3.12264150943396, 138.97169811320754, 140.7830188679245, 1.311320754716979], [1.311320754716979, 140.7830188679245, 138.97169811320754, 1.311320754716979]], 'ys': [[4.319676409185803, 4.319676409185803, 147.57646137787057, 146.357254697286], [146.357254697286, 147.57646137787057, 289.0044363256785, 288.39483298538624]]}",dark,FALSE,2,"(3600, 5400)",0.280399778,0.719600222,1703.95439,129.6306504
