Animal,File,phase,subphase,t,FileLength,MotionCutoff,FreezeThresh,MinFreezeDuration,bin,range(f),Motion,Freezing
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,8,108087,10,50,15,sec_1808.0,"(54240, 54246)",0.833333333,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,8.2,108087,10,50,15,sec_1808.2,"(54246, 54252)",0,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,8.4,108087,10,50,15,sec_1808.4,"(54252, 54258)",0,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,8.6,108087,10,50,15,sec_1808.6,"(54258, 54264)",0,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,8.8,108087,10,50,15,sec_1808.8,"(54264, 54270)",0,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,9,108087,10,50,15,sec_1809.0,"(54270, 54276)",0,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,9.2,108087,10,50,15,sec_1809.2,"(54276, 54282)",0.833333333,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,9.4,108087,10,50,15,sec_1809.4,"(54282, 54288)",0,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,9.6,108087,10,50,15,sec_1809.6,"(54288, 54294)",0,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,9.8,108087,10,50,15,sec_1809.8,"(54294, 54300)",0,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,10,108087,10,50,15,sec_1810.0,"(54300, 54306)",0,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,10.2,108087,10,50,15,sec_1810.2,"(54306, 54312)",8,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,10.4,108087,10,50,15,sec_1810.4,"(54312, 54318)",2,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,10.6,108087,10,50,15,sec_1810.6,"(54318, 54324)",0,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,10.8,108087,10,50,15,sec_1810.8,"(54324, 54330)",0,100
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,11,108087,10,50,15,sec_1811.0,"(54330, 54336)",57,50
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,11.2,108087,10,50,15,sec_1811.2,"(54336, 54342)",69.33333333,0
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,11.4,108087,10,50,15,sec_1811.4,"(54342, 54348)",68.5,0
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,11.6,108087,10,50,15,sec_1811.6,"(54348, 54354)",63,0
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,11.8,108087,10,50,15,sec_1811.8,"(54354, 54360)",28,0
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,12,108087,10,50,15,sec_1812.0,"(54360, 54366)",16.33333333,0
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,12.2,108087,10,50,15,sec_1812.2,"(54366, 54372)",62.5,0
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,12.4,108087,10,50,15,sec_1812.4,"(54372, 54378)",102.6666667,0
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,12.6,108087,10,50,15,sec_1812.6,"(54378, 54384)",130.8333333,0
17,200729_SEFL17_MildStressor_g5(01) Box 1.wmv,noise,post,12.8,108087,10,50,15,sec_1812.8,"(54384, 54390)",60.66666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-30,108088,10,50,15,min_0,"(0, 1800)",224.1977778,24.38888889
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-29,108088,10,50,15,min_1,"(1800, 3600)",67.36777778,26.77777778
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-28,108088,10,50,15,min_2,"(3600, 5400)",51.25555556,39.94444444
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-27,108088,10,50,15,min_3,"(5400, 7200)",123.3855556,49.77777778
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-26,108088,10,50,15,min_4,"(7200, 9000)",433.7661111,3.555555556
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-25,108088,10,50,15,min_5,"(9000, 10800)",136.9938889,22.33333333
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-24,108088,10,50,15,min_6,"(10800, 12600)",131.4077778,45.05555556
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-23,108088,10,50,15,min_7,"(12600, 14400)",215.6188889,5.944444444
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-22,108088,10,50,15,min_8,"(14400, 16200)",148.2027778,17
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-21,108088,10,50,15,min_9,"(16200, 18000)",194.2372222,10.88888889
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-20,108088,10,50,15,min_10,"(18000, 19800)",56.17444444,55.72222222
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-19,108088,10,50,15,min_11,"(19800, 21600)",104.1827778,14.5
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-18,108088,10,50,15,min_12,"(21600, 23400)",186.2666667,4.277777778
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-17,108088,10,50,15,min_13,"(23400, 25200)",95.73333333,40.05555556
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-16,108088,10,50,15,min_14,"(25200, 27000)",116.1127778,23.5
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-15,108088,10,50,15,min_15,"(27000, 28800)",484.8822222,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-14,108088,10,50,15,min_16,"(28800, 30600)",366.6005556,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-13,108088,10,50,15,min_17,"(30600, 32400)",205.7227778,21.88888889
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-12,108088,10,50,15,min_18,"(32400, 34200)",69.02944444,30.66666667
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-11,108088,10,50,15,min_19,"(34200, 36000)",95.31388889,23.33333333
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-10,108088,10,50,15,min_20,"(36000, 37800)",98.97,20.05555556
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-9,108088,10,50,15,min_21,"(37800, 39600)",93.45166667,58.16666667
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-8,108088,10,50,15,min_22,"(39600, 41400)",5.983888889,91.88888889
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-7,108088,10,50,15,min_23,"(41400, 43200)",3.983888889,97.16666667
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-6,108088,10,50,15,min_24,"(43200, 45000)",10.58,84.11111111
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-5,108088,10,50,15,min_25,"(45000, 46800)",63.26944444,71.16666667
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-4,108088,10,50,15,min_26,"(46800, 48600)",17.73555556,71.77777778
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-3,108088,10,50,15,min_27,"(48600, 50400)",9.411666667,89.11111111
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-2,108088,10,50,15,min_28,"(50400, 52200)",11.84277778,88.22222222
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,pre,-1,108088,10,50,15,min_29,"(52200, 54000)",150.5838889,7.888888889
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,0,108088,10,50,15,min_30,"(54000, 55800)",174.3594444,16.33333333
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,1,108088,10,50,15,min_31,"(55800, 57600)",313.6622222,4.111111111
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,2,108088,10,50,15,min_32,"(57600, 59400)",296.0822222,1.944444444
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,3,108088,10,50,15,min_33,"(59400, 61200)",280.1044444,3.5
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,4,108088,10,50,15,min_34,"(61200, 63000)",328.6788889,3.5
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,5,108088,10,50,15,min_35,"(63000, 64800)",222.505,9.777777778
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,6,108088,10,50,15,min_36,"(64800, 66600)",218.6377778,7.444444444
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,7,108088,10,50,15,min_37,"(66600, 68400)",256.9383333,1
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,8,108088,10,50,15,min_38,"(68400, 70200)",226.2516667,14.22222222
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,9,108088,10,50,15,min_39,"(70200, 72000)",259.8905556,28.94444444
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,10,108088,10,50,15,min_40,"(72000, 73800)",302.2,3.666666667
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,11,108088,10,50,15,min_41,"(73800, 75600)",226.9727778,10.94444444
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,12,108088,10,50,15,min_42,"(75600, 77400)",70.11333333,43.61111111
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,13,108088,10,50,15,min_43,"(77400, 79200)",33.90222222,60.5
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,14,108088,10,50,15,min_44,"(79200, 81000)",58.85111111,17.16666667
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,15,108088,10,50,15,min_45,"(81000, 82800)",104.9961111,19.05555556
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,16,108088,10,50,15,min_46,"(82800, 84600)",104.9222222,17.88888889
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,17,108088,10,50,15,min_47,"(84600, 86400)",96.64777778,5.555555556
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,18,108088,10,50,15,min_48,"(86400, 88200)",162.2855556,10.55555556
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,19,108088,10,50,15,min_49,"(88200, 90000)",142.5377778,1.111111111
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,20,108088,10,50,15,min_50,"(90000, 91800)",3.896111111,95.44444444
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,21,108088,10,50,15,min_51,"(91800, 93600)",5.397777778,93.83333333
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,22,108088,10,50,15,min_52,"(93600, 95400)",0.026666667,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,23,108088,10,50,15,min_53,"(95400, 97200)",6.076111111,91.16666667
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,24,108088,10,50,15,min_54,"(97200, 99000)",4.637777778,95.77777778
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,25,108088,10,50,15,min_55,"(99000, 100800)",0.301111111,99.83333333
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,26,108088,10,50,15,min_56,"(100800, 102600)",0.02,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,27,108088,10,50,15,min_57,"(102600, 104400)",0.033333333,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,28,108088,10,50,15,min_58,"(104400, 106200)",0.459444444,98.83333333
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,min,post,29,108088,10,50,15,min_59,"(106200, 108000)",0.019444444,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-10,108088,10,50,15,sec_1790.0,"(53700, 53706)",67.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-9.8,108088,10,50,15,sec_1790.2,"(53706, 53712)",18.33333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-9.6,108088,10,50,15,sec_1790.4,"(53712, 53718)",68.16666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-9.4,108088,10,50,15,sec_1790.6,"(53718, 53724)",11.66666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-9.2,108088,10,50,15,sec_1790.8,"(53724, 53730)",40.66666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-9,108088,10,50,15,sec_1791.0,"(53730, 53736)",24.16666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-8.8,108088,10,50,15,sec_1791.2,"(53736, 53742)",109,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-8.6,108088,10,50,15,sec_1791.4,"(53742, 53748)",145.3333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-8.4,108088,10,50,15,sec_1791.6,"(53748, 53754)",26.16666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-8.2,108088,10,50,15,sec_1791.8,"(53754, 53760)",135.8333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-8,108088,10,50,15,sec_1792.0,"(53760, 53766)",96,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-7.8,108088,10,50,15,sec_1792.2,"(53766, 53772)",159.3333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-7.6,108088,10,50,15,sec_1792.4,"(53772, 53778)",288.1666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-7.4,108088,10,50,15,sec_1792.6,"(53778, 53784)",208.1666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-7.2,108088,10,50,15,sec_1792.8,"(53784, 53790)",264.6666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-7,108088,10,50,15,sec_1793.0,"(53790, 53796)",98.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-6.8,108088,10,50,15,sec_1793.2,"(53796, 53802)",129.6666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-6.6,108088,10,50,15,sec_1793.4,"(53802, 53808)",198.8333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-6.4,108088,10,50,15,sec_1793.6,"(53808, 53814)",50.33333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-6.2,108088,10,50,15,sec_1793.8,"(53814, 53820)",26.33333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-6,108088,10,50,15,sec_1794.0,"(53820, 53826)",110.6666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-5.8,108088,10,50,15,sec_1794.2,"(53826, 53832)",185.8333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-5.6,108088,10,50,15,sec_1794.4,"(53832, 53838)",625.8333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-5.4,108088,10,50,15,sec_1794.6,"(53838, 53844)",578,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-5.2,108088,10,50,15,sec_1794.8,"(53844, 53850)",341.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-5,108088,10,50,15,sec_1795.0,"(53850, 53856)",214.6666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-4.8,108088,10,50,15,sec_1795.2,"(53856, 53862)",477,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-4.6,108088,10,50,15,sec_1795.4,"(53862, 53868)",263,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-4.4,108088,10,50,15,sec_1795.6,"(53868, 53874)",172.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-4.2,108088,10,50,15,sec_1795.8,"(53874, 53880)",315.3333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-4,108088,10,50,15,sec_1796.0,"(53880, 53886)",126,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-3.8,108088,10,50,15,sec_1796.2,"(53886, 53892)",144.6666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-3.6,108088,10,50,15,sec_1796.4,"(53892, 53898)",268.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-3.4,108088,10,50,15,sec_1796.6,"(53898, 53904)",253.8333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-3.2,108088,10,50,15,sec_1796.8,"(53904, 53910)",33.66666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-3,108088,10,50,15,sec_1797.0,"(53910, 53916)",291.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-2.8,108088,10,50,15,sec_1797.2,"(53916, 53922)",537.8333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-2.6,108088,10,50,15,sec_1797.4,"(53922, 53928)",438,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-2.4,108088,10,50,15,sec_1797.6,"(53928, 53934)",184.3333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-2.2,108088,10,50,15,sec_1797.8,"(53934, 53940)",97.33333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-2,108088,10,50,15,sec_1798.0,"(53940, 53946)",120.3333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-1.8,108088,10,50,15,sec_1798.2,"(53946, 53952)",81.33333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-1.6,108088,10,50,15,sec_1798.4,"(53952, 53958)",39.66666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-1.4,108088,10,50,15,sec_1798.6,"(53958, 53964)",24.33333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-1.2,108088,10,50,15,sec_1798.8,"(53964, 53970)",35.66666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-1,108088,10,50,15,sec_1799.0,"(53970, 53976)",36.83333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-0.8,108088,10,50,15,sec_1799.2,"(53976, 53982)",211.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-0.6,108088,10,50,15,sec_1799.4,"(53982, 53988)",137.6666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-0.4,108088,10,50,15,sec_1799.6,"(53988, 53994)",28.33333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,pre,-0.2,108088,10,50,15,sec_1799.8,"(53994, 54000)",32.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,-4.09E-14,108088,10,50,15,sec_1800.0,"(54000, 54006)",2502.333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,0.2,108088,10,50,15,sec_1800.2,"(54006, 54012)",7061,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,0.4,108088,10,50,15,sec_1800.4,"(54012, 54018)",1922.833333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,0.6,108088,10,50,15,sec_1800.6,"(54018, 54024)",813.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,0.8,108088,10,50,15,sec_1800.8,"(54024, 54030)",1666,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,1,108088,10,50,15,sec_1801.0,"(54030, 54036)",1654,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,1.2,108088,10,50,15,sec_1801.2,"(54036, 54042)",462.3333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,1.4,108088,10,50,15,sec_1801.4,"(54042, 54048)",4.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,1.6,108088,10,50,15,sec_1801.6,"(54048, 54054)",59.33333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,1.8,108088,10,50,15,sec_1801.8,"(54054, 54060)",517,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,2,108088,10,50,15,sec_1802.0,"(54060, 54066)",295.3333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,2.2,108088,10,50,15,sec_1802.2,"(54066, 54072)",16.33333333,50
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,2.4,108088,10,50,15,sec_1802.4,"(54072, 54078)",0.666666667,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,2.6,108088,10,50,15,sec_1802.6,"(54078, 54084)",0,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,noise,2.8,108088,10,50,15,sec_1802.8,"(54084, 54090)",0,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,3,108088,10,50,15,sec_1803.0,"(54090, 54096)",0.833333333,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,3.2,108088,10,50,15,sec_1803.2,"(54096, 54102)",0,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,3.4,108088,10,50,15,sec_1803.4,"(54102, 54108)",0,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,3.6,108088,10,50,15,sec_1803.6,"(54108, 54114)",0,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,3.8,108088,10,50,15,sec_1803.8,"(54114, 54120)",0,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,4,108088,10,50,15,sec_1804.0,"(54120, 54126)",0,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,4.2,108088,10,50,15,sec_1804.2,"(54126, 54132)",0,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,4.4,108088,10,50,15,sec_1804.4,"(54132, 54138)",0,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,4.6,108088,10,50,15,sec_1804.6,"(54138, 54144)",32.83333333,83.33333333
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,4.8,108088,10,50,15,sec_1804.8,"(54144, 54150)",4.833333333,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,5,108088,10,50,15,sec_1805.0,"(54150, 54156)",1.666666667,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,5.2,108088,10,50,15,sec_1805.2,"(54156, 54162)",0,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,5.4,108088,10,50,15,sec_1805.4,"(54162, 54168)",28.5,16.66666667
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,5.6,108088,10,50,15,sec_1805.6,"(54168, 54174)",0.666666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,5.8,108088,10,50,15,sec_1805.8,"(54174, 54180)",17.83333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,6,108088,10,50,15,sec_1806.0,"(54180, 54186)",117,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,6.2,108088,10,50,15,sec_1806.2,"(54186, 54192)",151.1666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,6.4,108088,10,50,15,sec_1806.4,"(54192, 54198)",283.3333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,6.6,108088,10,50,15,sec_1806.6,"(54198, 54204)",81.66666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,6.8,108088,10,50,15,sec_1806.8,"(54204, 54210)",41.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,7,108088,10,50,15,sec_1807.0,"(54210, 54216)",80.33333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,7.2,108088,10,50,15,sec_1807.2,"(54216, 54222)",68.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,7.4,108088,10,50,15,sec_1807.4,"(54222, 54228)",105.8333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,7.6,108088,10,50,15,sec_1807.6,"(54228, 54234)",1,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,7.8,108088,10,50,15,sec_1807.8,"(54234, 54240)",1.5,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,8,108088,10,50,15,sec_1808.0,"(54240, 54246)",248.3333333,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,8.2,108088,10,50,15,sec_1808.2,"(54246, 54252)",80.5,33.33333333
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,8.4,108088,10,50,15,sec_1808.4,"(54252, 54258)",7.333333333,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,8.6,108088,10,50,15,sec_1808.6,"(54258, 54264)",11,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,8.8,108088,10,50,15,sec_1808.8,"(54264, 54270)",51.83333333,16.66666667
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,9,108088,10,50,15,sec_1809.0,"(54270, 54276)",88,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,9.2,108088,10,50,15,sec_1809.2,"(54276, 54282)",226.1666667,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,9.4,108088,10,50,15,sec_1809.4,"(54282, 54288)",163,0
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,9.6,108088,10,50,15,sec_1809.6,"(54288, 54294)",29.16666667,83.33333333
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,9.8,108088,10,50,15,sec_1809.8,"(54294, 54300)",7.333333333,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,10,108088,10,50,15,sec_1810.0,"(54300, 54306)",35.33333333,83.33333333
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,10.2,108088,10,50,15,sec_1810.2,"(54306, 54312)",26.5,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,10.4,108088,10,50,15,sec_1810.4,"(54312, 54318)",9,100
18,200729_SEFL17_MildStressor_g5(01) Box 2.wmv,noise,post,10.6,108088,10,50,15,sec_1810.6,"(54318, 54324)",1.833333333,100
